"cause","effect"
"ABCE1","RPL39"
"ABCE1","RPL6"
"ABCE1","RPL7"
"ABCE1","RPL7A"
"ABCE1","RPLP0"
"ABCE1","RPS10"
"ABCE1","RPS10-NUDT3"
"ABCE1","RPS13"
"ABCE1","RPS14"
"ABCE1","RPS15"
"ABCE1","RPS15A"
"ABCE1","RPS17"
"ABCE1","RPS18"
"ABCE1","RPS19"
"ABCE1","RPS2"
"ABCE1","RPS20"
"ABCE1","RPS21"
"ABCE1","RPS24"
"ABCE1","RPS26"
"ABCE1","RPS28"
"ABCE1","RPS29"
"ABCE1","RPS3A"
"ABCE1","RPS4X"
"ABCE1","RPS5"
"ABCE1","RPS6"
"ABCE1","RPS7"
"ABCE1","RPS8"
"ABCE1","RPS9"
"ABCE1","RPSA"
"ABCE1","RUVBL1"
"ABCE1","SSB"
"ABCE1","TARS"
"ABCE1","UBA52"
"ABCE1","WDR3"
"ABCE1","WDR36"
"ABCE1","WDR43"
"ABCG2","ALDH1A1"
"ABCG2","CD44"
"ABCG2","LYVE1"
"ABCG2","SLC22A11"
"ABCG2","SLC47A1"
"ABCG2","SLCO1B3"
"ABCG5","ABCG8"
"ABCG5","ATP1A2"
"ABCG5","ATP1B1"
"ABCG5","FXYD1"
"ABCG5","PLN"
"ABCG8","ATP1B1"
"ABHD17C","LYPLA1"
"ABHD17C","NRAS"
"ABHD8","ANKLE1"
"ABT1","AATF"
"ABT1","BOP1"
"ABT1","BRIX1"
"ABT1","DCAF13"
"ABT1","DDX10"
"ABT1","DDX27"
"ABT1","DDX52"
"ABT1","DDX54"
"ABT1","DHX32"
"ABT1","DHX37"
"ABT1","DIEXF"
"ABT1","EBNA1BP2"
"ABT1","GNL2"
"ABT1","IMP3"
"ABT1","KIAA0020"
"ABT1","MRTO4"
"ABT1","NIFK"
"ABT1","NOL10"
"ABT1","NOP14"
"ABT1","NOP2"
"ABT1","PDCD11"
"ABT1","PES1"
"ABT1","POLR1D"
"ABT1","PWP2"
"ABT1","RPF2"
"ABT1","RRP1"
"ABT1","RRP1B"
"ABT1","RRP7A"
"ABT1","RRS1"
"ABT1","TBL3"
"ABT1","UTP14A"
"ABT1","UTP14C"
"ABT1","UTP15"
"ABT1","UTP23"
"ABT1","WDR3"
"ABT1","WDR36"
"ABT1","WDR43"
"ABT1","WDR46"
"ABT1","ZNRD1"
"ABTB1","PARK2"
"ACACB","CPT1C"
"ACACB","HLCS"
"ACACB","PRKAA2"
"ACAD11","AIFM3"
"ACADL","ACSBG1"
"ACADL","ACSL5"
"ACADL","ACSL6"
"ACADL","MCCC2"
"ACAN","CD44"
"ACAN","MMP12"
"ACAN","ST3GAL6"
"ACAT2","ECHS1"
"ACAT2","FDFT1"
"ACAT2","HMGCS2"
"ACAT2","IDI1"
"ACAT2","NSDHL"
"ACBD3","BPNT1"
"ACBD3","EPRS"
"ACBD3","SLC11A2"
"ACBD3","TSPO"
"ACBD7","ACBD5"
"ACCS","PHGDH"
"ACE","AGTR1"
"ACE2","SLC1A7"
"ACKR1","CXCL1"
"ACKR1","NGF"
"ACKR1","NTRK1"
"ACKR2","CCL4"
"ACKR2","CCL5"
"ACLY","ACAT2"
"ACLY","ALDH5A1"
"ACLY","ASL"
"ACLY","DLAT"
"ACLY","ELOVL6"
"ACLY","FASN"
"ACLY","GLUD2"
"ACLY","HMGCLL1"
"ACLY","HMGCS1"
"ACLY","IDH1"
"ACLY","IDH2"
"ACLY","IL4I1"
"ACLY","MDH2"
"ACLY","ME1"
"ACLY","PKM"
"ACLY","SCD"
"ACOT13","ACOT7"
"ACOT13","MCAT"
"ACOT4","ACOT7"
"ACOT4","AMACR"
"ACOT4","FBP1"
"ACOT4","IDH1"
"ACOT4","NUDT19"
"ACP1","CTNNB1"
"ACP1","EFNA1"
"ACP1","EPHA2"
"ACSBG1","ABCD2"
"ACSBG1","ACSL6"
"ACSBG1","ELOVL1"
"ACSBG1","ELOVL6"
"ACSBG1","SLC27A2"
"ACSBG2","ELOVL1"
"ACSL3","ACSBG2"
"ACSL3","ELOVL1"
"ACSL3","ELOVL6"
"ACSL3","SCD"
"ACSL5","ACSBG2"
"ACSL5","ACSL3"
"ACSL5","CEL"
"ACSL5","ELOVL1"
"ACSL5","ELOVL6"
"ACSL5","MDS2"
"ACSL6","ACSBG2"
"ACSS3","PPFIA2"
"ACTA1","ACTA2"
"ACTA1","ACTG2"
"ACTA1","ACTN2"
"ACTA1","ACTN3"
"ACTA1","FLNA"
"ACTA1","LAMA2"
"ACTA1","LAMB2"
"ACTA1","MYH11"
"ACTA1","TAGLN"
"ACTA1","TPM2"
"ACTA1","TTN"
"ACTA2","ACTN2"
"ACTA2","MAMLD1"
"ACTA2","TAGLN"
"ACTC1","ACTA1"
"ACTC1","ACTA2"
"ACTC1","ACTG2"
"ACTC1","ACTN2"
"ACTC1","DMD"
"ACTC1","GSN"
"ACTC1","MYH11"
"ACTC1","MYH13"
"ACTC1","MYL3"
"ACTC1","TPM1"
"ACTC1","TPM2"
"ACTC1","TPM4"
"ACTC1","TTN"
"ACTG1","MYH14"
"ACTG1","MYL12B"
"ACTG1","PIP5K1C"
"ACTG1","RUVBL2"
"ACTG2","ACTA2"
"ACTG2","TAGLN"
"ACTL6A","ACTG1"
"ACTL6A","ANP32E"
"ACTL6A","HDAC2"
"ACTL6A","RUVBL2"
"ACTN2","GRIA3"
"ACTN2","MYH3"
"ACTN2","TTN"
"ACTN3","ACTN2"
"ACTN3","AMPD1"
"ACTN3","MYH3"
"ACTN3","TTN"
"ACTN4","ACTG1"
"ACTN4","ANLN"
"ACTN4","CAPN1"
"ACTN4","CAPN12"
"ACTN4","CD2AP"
"ACTN4","CIB1"
"ACTN4","CKB"
"ACTN4","COL17A1"
"ACTN4","CTNNB1"
"ACTN4","EZR"
"ACTN4","ITGA1"
"ACTN4","ITGA5"
"ACTN4","ITGA6"
"ACTN4","ITGB3"
"ACTN4","ITGB6"
"ACTN4","LMO7"
"ACTN4","NOLC1"
"ACTN4","PDLIM1"
"ACTN4","RAC1"
"ACTN4","TLN1"
"ACTN4","TPM3"
"ACTN4","TPM4"
"ACTN4","TRIM3"
"ACTN4","USP6NL"
"ACTR2","ACTG1"
"ACTR2","ARF1"
"ACTR2","ARPC1B"
"ACTR2","ARPC4"
"ACTR2","CDC42"
"ACTR2","CFL1"
"ACTR2","CORO1B"
"ACTR2","CYFIP2"
"ACTR2","FMN1"
"ACTR2","IGHV3-11"
"ACTR2","MYO1A"
"ACTR2","MYO5A"
"ACTR3","ACTG1"
"ACTR3","ACTR2"
"ACTR3","ARF1"
"ACTR3","ARPC1B"
"ACTR3","ARPC4"
"ACTR3","ARPC5"
"ACTR3","CDC42"
"ACTR3","CYFIP2"
"ACTR3","FCGR1A"
"ACTR3","FCGR3A"
"ACTR3","GDI2"
"ACTR3","IGHV3-11"
"ACTR3","MYO5A"
"ACTR3","NCKAP1L"
"ACTR3","PSMA7"
"ACTR3","PTGES3"
"ACTR3","PTMA"
"ACTR3","RAC1"
"ACTR3","SUMO2"
"ACTR3","WASF3"
"ACTR3B","ACTG1"
"ACTR3B","ACTR2"
"ACTR3B","ACTR3"
"ACTR3B","ARPC1A"
"ACTR3B","ARPC1B"
"ACTR3B","ARPC4"
"ACTR3B","ARPC5"
"ACTR3B","RUVBL1"
"ACTR3C","ACTG1"
"ACTR3C","ACTR2"
"ACTR3C","ARPC1A"
"ACTR3C","ARPC1B"
"ACTR3C","ARPC4"
"ACTR3C","ARPC5"
"ACTR3C","LRRC61"
"ACVR1C","ACVR1B"
"ACVR1C","LEFTY1"
"ADAM10","ADAM17"
"ADAM10","APH1A"
"ADAM10","APP"
"ADAM10","BAK1"
"ADAM10","BAX"
"ADAM10","BCL2"
"ADAM10","CD34"
"ADAM10","CD9"
"ADAM10","CDH1"
"ADAM10","CTNNB1"
"ADAM10","EFNA5"
"ADAM10","EPHA1"
"ADAM10","EPHA2"
"ADAM10","EPHA3"
"ADAM10","EPHA4"
"ADAM10","EPHB2"
"ADAM10","IGSF8"
"ADAM10","JAG2"
"ADAM10","JUP"
"ADAM10","NCSTN"
"ADAM10","PSEN1"
"ADAM10","TSPAN17"
"ADAM10","UBA52"
"ADAM10","VDAC1"
"ADAM11","HIGD1B"
"ADAM11","LGI1"
"ADAM11","LGI3"
"ADAM11","LGI4"
"ADAM12","ACTN2"
"ADAM17","AREG"
"ADAM17","CD163"
"ADAM17","CD9"
"ADAM17","FHL2"
"ADAM17","GHR"
"ADAM17","JAG2"
"ADAM17","NRG3"
"ADAM17","RHBDF2"
"ADAM17","TNFRSF1B"
"ADAM17","UBA52"
"ADAM20","ADAM21"
"ADAM23","DLG4"
"ADAM23","LGI1"
"ADAM23","LGI3"
"ADAM23","LGI4"
"ADAM33","DPP10"
"ADAMTS1","ACAN"
"ADAMTS1","ADAMTS12"
"ADAMTS1","ADAMTS15"
"ADAMTS1","ADAMTS5"
"ADAMTS1","ADAMTSL1"
"ADAMTS1","ADAMTSL3"
"ADAMTS1","ADAMTSL4"
"ADAMTS1","FBLN1"
"ADAMTS1","MMP19"
"ADAMTS1","SEMA5A"
"ADAMTS1","THSD4"
"ADAMTS1","THSD7A"
"ADAMTS10","ADAMTS1"
"ADAMTS10","ADAMTS12"
"ADAMTS10","ADAMTS15"
"ADAMTS10","ADAMTS16"
"ADAMTS10","ADAMTS18"
"ADAMTS10","ADAMTS19"
"ADAMTS10","ADAMTS5"
"ADAMTS10","ADAMTSL1"
"ADAMTS10","ADAMTSL3"
"ADAMTS10","ADAMTSL4"
"ADAMTS10","SEMA5A"
"ADAMTS10","THSD4"
"ADAMTS10","THSD7A"
"ADAMTS10","THSD7B"
"ADAMTS13","SEMA5A"
"ADAMTS15","ADAMTS12"
"ADAMTS15","ADAMTSL1"
"ADAMTS15","ADAMTSL4"
"ADAMTS15","THSD4"
"ADAMTS15","THSD7A"
"ADAMTS16","ACAN"
"ADAMTS16","ADAMTS1"
"ADAMTS16","ADAMTS12"
"ADAMTS16","ADAMTS15"
"ADAMTS16","ADAMTS18"
"ADAMTS16","ADAMTS19"
"ADAMTS16","ADAMTS5"
"ADAMTS16","ADAMTSL1"
"ADAMTS16","ADAMTSL3"
"ADAMTS16","ADAMTSL4"
"ADAMTS16","THSD4"
"ADAMTS16","THSD7A"
"ADAMTS18","ACAN"
"ADAMTS18","ADAMTS1"
"ADAMTS18","ADAMTS12"
"ADAMTS18","ADAMTS15"
"ADAMTS18","ADAMTS5"
"ADAMTS18","ADAMTSL1"
"ADAMTS18","ADAMTSL3"
"ADAMTS18","ADAMTSL4"
"ADAMTS18","SEMA5A"
"ADAMTS18","THSD4"
"ADAMTS18","THSD7A"
"ADAMTS19","ADAMTS1"
"ADAMTS19","ADAMTS13"
"ADAMTS19","ADAMTS15"
"ADAMTS19","ADAMTS18"
"ADAMTS19","ADAMTS5"
"ADAMTS19","ADAMTSL1"
"ADAMTS19","ADAMTSL3"
"ADAMTS19","ADAMTSL4"
"ADAMTS19","SEMA5A"
"ADAMTS19","THSD4"
"ADAMTS19","THSD7A"
"ADAMTS5","ACAN"
"ADAMTS5","ADAMTS12"
"ADAMTS5","ADAMTS15"
"ADAMTS5","ADAMTSL1"
"ADAMTS5","ADAMTSL3"
"ADAMTS5","ADAMTSL4"
"ADAMTS5","MMP3"
"ADAMTS5","SEMA5A"
"ADAMTS5","THSD4"
"ADAMTS5","THSD7A"
"ADAMTS8","ADAMTS1"
"ADAMTS8","ADAMTS10"
"ADAMTS8","ADAMTS15"
"ADAMTS8","ADAMTS16"
"ADAMTS8","ADAMTS18"
"ADAMTS8","ADAMTS19"
"ADAMTS8","ADAMTS5"
"ADAMTS8","ADAMTSL1"
"ADAMTS8","ADAMTSL3"
"ADAMTS8","ADAMTSL4"
"ADAMTS8","SEMA5A"
"ADAMTS8","THSD4"
"ADAMTS8","THSD7A"
"ADAMTS8","THSD7B"
"ADAMTSL1","ADAMTS12"
"ADAMTSL1","SEMA5A"
"ADAMTSL1","THSD7A"
"ADAMTSL3","ADAMTS12"
"ADAMTSL3","ADAMTS15"
"ADAMTSL3","ADAMTSL1"
"ADAMTSL3","ADAMTSL4"
"ADAMTSL3","SEMA5A"
"ADAMTSL3","THSD4"
"ADAMTSL3","THSD7A"
"ADAMTSL4","ADAMTS12"
"ADAMTSL4","ADAMTSL1"
"ADAMTSL4","THSD7A"
"ADARB1","AMPD1"
"ADARB2","AMPD1"
"ADAT1","KARS"
"ADCY2","ADCY5"
"ADCY2","CAMK2A"
"ADCY2","CAMK2B"
"ADCY2","ENTPD2"
"ADCY2","GCG"
"ADCY2","GNAI1"
"ADCY2","GNAZ"
"ADCY2","PDE1A"
"ADCY2","PDE1C"
"ADCY2","PDE3A"
"ADCY2","PDE4D"
"ADCY2","PDE5A"
"ADCY2","PDE6B"
"ADCY2","PRKCD"
"ADCY4","ADCY2"
"ADCY4","ADCY5"
"ADCY4","EDNRA"
"ADCY4","GCG"
"ADCY4","GIMAP7"
"ADCY4","GNAI1"
"ADCY4","GNAL"
"ADCY4","GNAZ"
"ADCY4","GNG2"
"ADCY4","PDE1A"
"ADCY4","PDE1C"
"ADCY4","PDE2A"
"ADCY4","PDE3A"
"ADCY4","PDE4D"
"ADCY4","PDE5A"
"ADCY4","PDE6B"
"ADCY4","PRKCD"
"ADCY4","RAPGEF3"
"ADCY5","GNAZ"
"ADCY5","PDE6B"
"ADCYAP1","ADCYAP1R1"
"ADD2","ANKRD29"
"ADD2","MTPN"
"ADD2","RPH3A"
"ADD3","XPNPEP1"
"ADH1B","ADH1C"
"ADH1B","ADHFE1"
"ADH1B","AOX1"
"ADH1B","COMT"
"ADH1B","CYP27C1"
"ADH1B","CYP2S1"
"ADH1B","CYP4X1"
"ADH1B","GSTM1"
"ADH1B","GSTP1"
"ADH1B","LRAT"
"ADH1B","MAOB"
"ADH6","ALDH3A1"
"ADH6","ALDH7A1"
"ADH6","CYP2E1"
"ADH6","MGST2"
"ADHFE1","ADH1C"
"ADHFE1","GSTP1"
"ADHFE1","LDHA"
"ADIPOR1","GAD1"
"ADIPOR1","GNB2L1"
"ADK","ADHFE1"
"ADK","ADORA3"
"ADK","ADSS"
"ADK","ADSSL1"
"ADK","AK2"
"ADK","AK5"
"ADK","AMPD1"
"ADK","APRT"
"ADK","ENPP3"
"ADK","ENTPD3"
"ADK","ENTPD8"
"ADK","GSTP1"
"ADK","LDHA"
"ADK","MDH2"
"ADK","NQO1"
"ADK","NT5C3A"
"ADK","PDE2A"
"ADK","PDE4D"
"ADK","PDE7B"
"ADK","PNP"
"ADK","TAF9"
"ADORA2B","ADCY4"
"ADORA2B","P2RY1"
"ADRA1A","CXCR4"
"ADRA1A","NOS1"
"ADRA1B","ADRA1A"
"ADRA1B","ADRA1D"
"ADRA1B","CCR3"
"ADRA1B","CXCL12"
"ADRA1B","CXCR4"
"ADRA1B","P2RY2"
"ADRA1B","PRRT2"
"ADRA1D","ADRA1A"
"ADRA1D","DTNA"
"ADRB1","ADCY5"
"ADRB1","DLG4"
"ADRB1","GNAI3"
"ADRB1","NPPA"
"ADRB1","RAPGEF3"
"ADRB2","ADRA1B"
"ADRB2","ADRB1"
"ADRB2","ADRB3"
"ADRB2","AKAP12"
"ADRB2","CCL4"
"ADRB2","CCR3"
"ADRB2","CLTC"
"ADRB2","CXCL12"
"ADRB2","CXCR4"
"ADRB2","DLG4"
"ADRB2","EZR"
"ADRB2","GNAI1"
"ADRB2","GNAL"
"ADRB2","GRIA1"
"ADRB2","NPY"
"ADRB2","P2RY2"
"ADRB2","PDE4D"
"ADRB2","RAPGEF3"
"ADRB3","ADRB1"
"ADRM1","PSMB3"
"ADRM1","SHFM1"
"ADSS","APRT"
"ADSS","ASS1"
"ADSS","ENTPD6"
"ADSS","GART"
"ADSS","GMPS"
"ADSS","ITPA"
"ADSS","NT5C3A"
"ADSS","PAICS"
"ADSS","PHGDH"
"ADSSL1","ADHFE1"
"ADSSL1","AMPD1"
"ADSSL1","ASPDH"
"ADSSL1","ASS1"
"ADSSL1","ENTPD8"
"ADSSL1","IL4I1"
"ADSSL1","MYOZ1"
"ADSSL1","NAT8L"
"ADTRP","TFPI"
"AFTPH","AP1M2"
"AFTPH","AP1S1"
"AFTPH","AP2B1"
"AFTPH","AP2S1"
"AFTPH","AP5S1"
"AFTPH","BAIAP2L2"
"AFTPH","CLTA"
"AFTPH","CLTC"
"AFTPH","NECAP2"
"AFTPH","PANK1"
"AGA","GGCT"
"AGER","DIAPH1"
"AGMAT","AOC1"
"AGMAT","SRM"
"AGMO","DGKB"
"AGPAT4","DGKB"
"AGPAT4","FITM2"
"AGPAT4","GPAT2"
"AGPAT4","LPPR2"
"AGPAT4","LPPR3"
"AGPAT4","PPAP2B"
"AGPAT4","PPAP2C"
"AGPAT4","PPAPDC1A"
"AGPAT5","AGPAT2"
"AGPAT5","CDS1"
"AGPAT5","GPAT2"
"AGPAT5","GPD2"
"AGPAT5","LCLAT1"
"AGPAT5","PPAP2C"
"AGPS","ACBD5"
"AGPS","DHRS7B"
"AGPS","FAR2"
"AGPS","PEX13"
"AGPS","PEX7"
"AGR2","RUVBL2"
"AGR2","TFF3"
"AGR3","AGR2"
"AGRN","B3GAT1"
"AGRN","CD44"
"AGRN","CDC42"
"AGRN","COLQ"
"AGRN","HPSE"
"AGRN","LAMA2"
"AGRN","LAMB2"
"AGRN","LAMB3"
"AGRN","PAK4"
"AGRN","SDC1"
"AGT","ACE2"
"AGT","CCR3"
"AGT","EDNRB"
"AGT","HELZ2"
"AGT","LPAR2"
"AGT","MME"
"AGTR1","APLNR"
"AGTRAP","AGT"
"AGTRAP","AGTR1"
"AGTRAP","GNB2L1"
"AGXT","ACOT4"
"AGXT","ALDH7A1"
"AGXT","AMACR"
"AGXT","GCSH"
"AGXT","GPT2"
"AGXT","HYI"
"AGXT","IDH1"
"AGXT","KIF1A"
"AGXT","NUDT19"
"AGXT","PHGDH"
"AGXT","PSPH"
"AGXT","SDSL"
"AGXT","TALDO1"
"AHCY","ADHFE1"
"AHCY","ADK"
"AHCY","ADSS"
"AHCY","ADSSL1"
"AHCY","BHMT"
"AHCY","BHMT2"
"AHCY","DNPEP"
"AHCY","EEF2"
"AHCY","GNMT"
"AHCY","GSTP1"
"AHCY","LDHA"
"AHCY","MAT1A"
"AHCY","SDSL"
"AHCY","SHMT2"
"AHNAK","DYSF"
"AHNAK2","AHNAK"
"AHNAK2","S100A10"
"AHR","ARNT2"
"AHR","CAV1"
"AHR","CTNNB1"
"AHR","CYP1A1"
"AHR","CYP1B1"
"AHR","ESR1"
"AHR","HSP90AA1"
"AHR","HSP90AB1"
"AHR","IDO1"
"AHR","MAF"
"AHR","NR1I2"
"AHR","PTGES3"
"AHR","RB1"
"AHR","STAT1"
"AHR","TDO2"
"AHRR","CYP1A1"
"AHRR","ESR1"
"AHRR","FLYWCH1"
"AHSA1","CACYBP"
"AHSA1","CCT3"
"AHSA1","CLPB"
"AHSA1","DNAJA1"
"AHSA1","DNAJB1"
"AHSA1","EDF1"
"AHSA1","HSP90AA1"
"AHSA1","HSP90AB1"
"AHSA1","HSP90B1"
"AHSA1","HSPA4"
"AHSA1","HSPA8"
"AHSA1","HSPBP1"
"AHSA1","HSPD1"
"AHSA1","HSPE1"
"AHSA1","HSPH1"
"AHSA1","NKTR"
"AHSA1","PTGES3"
"AHSA1","SIL1"
"AHSA1","STIP1"
"AHSA1","TRAP1"
"AHSA2","DNAJB5"
"AHSA2","SIL1"
"AIFM1","APAF1"
"AIFM1","BAX"
"AIFM1","BCL2L1"
"AIFM1","CASP3"
"AIFM1","CYCS"
"AIFM1","DIABLO"
"AIFM1","ENDOG"
"AIFM1","H2AFX"
"AIFM1","PPIA"
"AIFM1","TSFM"
"AIFM1","TUFM"
"AIFM1","XIAP"
"AIFM3","EIF2A"
"AIMP2","DARS"
"AIMP2","EEF1E1"
"AIMP2","EPRS"
"AIMP2","GAR1"
"AIMP2","HSPA4"
"AIMP2","IARS"
"AIMP2","KARS"
"AIMP2","LARS2"
"AIMP2","MARS2"
"AIMP2","NHP2"
"AIMP2","NOP16"
"AIMP2","NOP56"
"AIMP2","QARS"
"AIMP2","RARS"
"AIMP2","YARS"
"AIRE","PRKDC"
"AJUBA","CTNNB1"
"AJUBA","JUP"
"AJUBA","WTIP"
"AJUBA","WWC1"
"AK2","APRT"
"AK2","ENTPD2"
"AK2","NME1-NME2"
"AK2","NME2"
"AK2","NT5C3A"
"AK2","RRM2"
"AK2","TAF9"
"AK5","CPNE6"
"AK5","ENTPD2"
"AK5","NME1-NME2"
"AK5","NME2"
"AK5","RRM2"
"AKAP6","ADCY5"
"AKAP6","PDE4D"
"AKAP6","RAPGEF3"
"AKAP6","RYR1"
"AKAP6","RYR2"
"AKR1A1","ADM2"
"AKR1A1","ALDH1B1"
"AKR1A1","ALDH3A1"
"AKR1A1","ALDH7A1"
"AKR1A1","GK"
"AKR1A1","KL"
"AKR1B1","ENO2"
"AKR1B1","FABP5"
"AKR1B1","GLB1"
"AKR1B1","HKDC1"
"AKR1B10","GK"
"AKR1B10","PAH"
"AKR1B10","TH"
"AKR1C1","CYP21A2"
"AKR1C1","CYP2E1"
"AKR1C1","HSD3B2"
"AKR1C2","AKR1C1"
"AKT3","BCL2"
"AKT3","CTLA4"
"AKT3","ILK"
"AKT3","LCK"
"AKT3","MAP3K15"
"AKT3","MAPK11"
"AKT3","MLST8"
"AKT3","NOS1"
"AKT3","PDE3B"
"AKT3","PIK3R5"
"AKT3","PRKCZ"
"AKT3","PRR5"
"AKT3","TBC1D7"
"AKT3","TCL1A"
"ALAS1","HELZ2"
"ALB","AGER"
"ALB","HP"
"ALB","IL10"
"ALB","ITIH2"
"ALB","PAEP"
"ALB","SERPINC1"
"ALB","SPP1"
"ALB","TF"
"ALDH18A1","ALDH1B1"
"ALDH18A1","ALDH4A1"
"ALDH18A1","ALDH7A1"
"ALDH18A1","ASS1"
"ALDH18A1","FDXR"
"ALDH18A1","GART"
"ALDH18A1","GMPS"
"ALDH18A1","MTHFD2"
"ALDH18A1","PSAT1"
"ALDH18A1","PSPH"
"ALDH18A1","PYCR1"
"ALDH18A1","SDSL"
"ALDH18A1","VARS"
"ALDH1A1","ADH1B"
"ALDH1A1","ADH1C"
"ALDH1A1","ADH6"
"ALDH1A1","AOX1"
"ALDH1A1","CD44"
"ALDH1A1","CYP2C8"
"ALDH1A1","HSD17B6"
"ALDH1A1","PROM1"
"ALDH1A1","RDH11"
"ALDH1A1","UGT1A1"
"ALDH1A1","UGT1A8"
"ALDH1A1","UGT1A9"
"ALDH1A2","ADH1B"
"ALDH1A2","ADH1C"
"ALDH1A2","ALDH1A1"
"ALDH1A2","AOX1"
"ALDH1A2","CYP2S1"
"ALDH1A2","HSD17B6"
"ALDH1A2","RDH5"
"ALDH1A2","SDR16C5"
"ALDH1B1","ADH6"
"ALDH1B1","AOC1"
"ALDH1B1","ASMT"
"ALDH1B1","GATM"
"ALDH1B1","GLYCTK"
"ALDH1B1","MAOB"
"ALDH1L1","FTCD"
"ALDH1L1","GART"
"ALDH1L1","MTHFD1L"
"ALDH1L1","SLC1A2"
"ALDH3A1","ADH1C"
"ALDH3A1","MGST2"
"ALDH3B2","ADH1B"
"ALDH3B2","ADH1C"
"ALDH3B2","AKR1A1"
"ALDH3B2","ALDH18A1"
"ALDH3B2","ALDH3A1"
"ALDH3B2","AOC3"
"ALDH3B2","CNDP2"
"ALDH3B2","COMT"
"ALDH3B2","GAD1"
"ALDH3B2","GSTM5"
"ALDH3B2","GSTP1"
"ALDH4A1","ALDH1B1"
"ALDH4A1","ALDH7A1"
"ALDH4A1","EARS2"
"ALDH4A1","GGT1"
"ALDH4A1","PYCR1"
"ALDH5A1","ALDH18A1"
"ALDH5A1","IDH1"
"ALDH5A1","IDH2"
"ALDH5A1","MDH2"
"ALDH5A1","OGDHL"
"ALDH7A1","AOC1"
"ALDH7A1","GLYCTK"
"ALDH7A1","TKT"
"ALDH8A1","ADHFE1"
"ALDH8A1","PDE7B"
"ALDOB","GLYCTK"
"ALDOC","ALDOB"
"ALDOC","ENO2"
"ALDOC","G6PC3"
"ALDOC","G6PD"
"ALDOC","GAPDH"
"ALDOC","GLYCTK"
"ALDOC","GPI"
"ALDOC","HK2"
"ALDOC","HKDC1"
"ALDOC","ITPA"
"ALDOC","KHK"
"ALDOC","LDHA"
"ALDOC","MINPP1"
"ALDOC","PGK1"
"ALDOC","PKLR"
"ALDOC","PKM"
"ALDOC","TALDO1"
"ALDOC","TKT"
"ALDOC","TPI1"
"ALG1","ALG11"
"ALG1","ALG14"
"ALG1","ALG2"
"ALG1","ALG3"
"ALG1","ALG6"
"ALG1","ALG8"
"ALG1","DOLK"
"ALG1","DPAGT1"
"ALG1","DPM1"
"ALG1","DPM2"
"ALG1","GMDS"
"ALG1","PMM2"
"ALG10","ALG11"
"ALG10","ALG3"
"ALG10","ALG6"
"ALG10","ALG8"
"ALG10","DDOST"
"ALG10","DPAGT1"
"ALG10","OST4"
"ALG10","RPN1"
"ALG10","STT3A"
"ALG10","STT3B"
"ALG14","ALG11"
"ALG14","ALG2"
"ALG14","ALG3"
"ALG14","ALG6"
"ALG14","DPAGT1"
"ALG14","DPM1"
"ALG2","ALG11"
"ALG3","ALG11"
"ALG5","ALG1"
"ALG5","ALG10"
"ALG5","ALG11"
"ALG5","ALG14"
"ALG5","ALG3"
"ALG5","ALG6"
"ALG5","ALG8"
"ALG5","DDOST"
"ALG5","DOLK"
