"Name","K","Kin","Kout","TypeI","TypeII"
"HIST3H2A",54,20,34,0,1
"HSPA8",91,81,10,0,1
"IL10",111,100,11,0,1
"MMP9",77,48,29,0,1
"PGK1",22,12,10,0,1
"PTPRC",119,103,16,0,1
"SPTBN2",17,16,1,0,1
"MYH7",18,6,12,0,1
"MYLPF",21,6,15,0,1
"NPHS1",13,9,4,0,1
"CAPZA2",15,11,4,0,1
"FCGR1A",43,24,19,0,1
"GDI2",33,18,15,0,1
"WIPF2",15,7,8,0,1
"NODAL",11,3,8,0,1
"ADAT3",6,4,2,0,1
"POFUT2",32,15,17,0,1
"METTL13",5,3,2,0,1
"GNAS",80,51,29,0,1
"PDE4A",20,14,6,0,1
"GNAI1",100,48,52,0,1
"GNAI3",98,68,30,0,1
"AVPR2",10,4,6,0,1
"CAMK2D",48,23,25,0,1
"EDNRA",24,9,15,0,1
"GNAL",31,11,20,0,1
"GNG7",31,22,9,0,1
"PRKAR2B",45,10,35,0,1
"PRKCD",61,48,13,0,1
"PRKCE",54,19,35,0,1
"GNG2",88,38,50,0,1
"GRIN2A",39,24,15,0,1
"AKAP9",22,12,10,0,1
"CASP3",98,47,51,0,1
"MAOA",28,12,16,0,1
"PNP",21,11,10,0,1
"CNR1",20,13,7,0,1
"ADPRM",7,2,5,0,1
"GPAT2",9,7,2,0,1
"TFPI",9,1,8,0,1
"JAK2",121,86,35,0,1
"AGPAT2",19,14,5,0,1
"PLD1",33,20,13,0,1
"GPC3",44,36,8,0,1
"SDC1",80,61,19,0,1
"FPR1",27,25,2,0,1
"AGXT",24,10,14,0,1
"CAV1",82,40,42,0,1
"ESR1",46,30,16,0,1
"TUFM",49,24,25,0,1
"AIM2",10,6,4,0,1
"HSPA4",93,44,49,0,1
"NME1",35,17,18,0,1
"GSK3B",67,35,32,0,1
"AKAP13",14,7,7,0,1
"KSR1",21,19,2,0,1
"RHPN1",10,2,8,0,1
"RYR1",34,17,17,0,1
"RYR2",28,17,11,0,1
"CDK1",244,192,52,0,1
"DISC1",21,12,9,0,1
"MAPRE1",27,16,11,0,1
"PDE4DIP",4,2,2,0,1
"AKT1S1",21,17,4,0,1
"AKT3",45,11,34,0,1
"CASP9",28,20,8,0,1
"CTLA4",80,32,48,0,1
"GNRH1",8,3,5,0,1
"LCK",120,53,67,0,1
"MAPK11",86,35,51,0,1
"OGT",22,18,4,0,1
"F3",22,16,6,0,1
"IGF1",74,31,43,0,1
"IGF2",39,35,4,0,1
"ITIH2",10,7,3,0,1
"OCLN",33,16,17,0,1
"PLG",36,19,17,0,1
"ALDH18A1",28,13,15,0,1
"GART",31,22,9,0,1
"MTHFD2",16,14,2,0,1
"CYP2A6",27,9,18,0,1
"HKDC1",21,13,8,0,1
"ALG1",11,1,10,0,1
"DPM1",15,8,7,0,1
"DPM3",11,4,7,0,1
"BMP7",22,19,3,0,1
"CYP2J2",14,5,9,0,1
"PPP1R3D",7,6,1,0,1
"ALYREF",43,35,8,0,1
"WWC1",16,11,5,0,1
"TYMS",106,53,53,0,1
"AMY1B",7,3,4,0,1
"BRCC3",39,24,15,0,1
"CDC20",160,108,52,0,1
"NEK2",97,57,40,0,1
"RNF2",44,25,19,0,1
"UBE2D1",70,47,23,0,1
"ANXA2",23,12,11,0,1
"TEK",41,32,9,0,1
"FGFR1",56,43,13,0,1
"MET",64,33,31,0,1
"LILRB2",28,18,10,0,1
"GPIHBP1",10,8,2,0,1
"CARM1",40,18,22,0,1
"MED19",10,8,2,0,1
"KCNQ3",20,14,6,0,1
"NRCAM",19,13,6,0,1
"TCAP",29,6,23,0,1
"ASPM",135,84,51,0,1
"AURKB",166,74,92,0,1
"BUB1",168,62,106,0,1
"CCNA2",184,51,133,0,1
"CDCA8",142,98,44,0,1
"CENPA",144,61,83,0,1
"CEP55",109,73,36,0,1
"INCENP",67,50,17,0,1
"KIF15",102,53,49,0,1
"KIF2C",128,92,36,0,1
"PLK1",154,50,104,0,1
"SH3KBP1",28,19,9,0,1
"SHCBP1",59,29,30,0,1
"SPAG5",89,40,49,0,1
"TTK",137,90,47,0,1
"UBE2C",147,83,64,0,1
"SLC26A6",9,6,3,0,1
"TRPV4",22,18,4,0,1
"ANPEP",32,11,21,0,1
"CD2",44,30,14,0,1
"CD5",34,16,18,0,1
"GCLM",19,13,6,0,1
"SFN",43,25,18,0,1
"S100A2",5,3,2,0,1
"CD9",23,16,7,0,1
"CD3E",50,26,24,0,1
"ITGAL",40,19,21,0,1
"AP1S2",15,13,2,0,1
"ARF6",59,24,35,0,1
"GRIP1",34,22,12,0,1
"PICK1",24,16,8,0,1
"GRIN1",37,26,11,0,1
"PPFIA3",15,6,9,0,1
"SLC18A2",13,6,7,0,1
"VAMP2",65,22,43,0,1
"GLB1",15,3,12,0,1
"NAA20",9,5,4,0,1
"GZMA",17,9,8,0,1
"PCNA",124,95,29,0,1
"TXN",36,28,8,0,1
"BLM",73,34,39,0,1
"CASC5",59,30,29,0,1
"RMI1",42,15,27,0,1
"APOO",27,19,8,0,1
"DBI",16,12,4,0,1
"P4HB",38,19,19,0,1
"SNCA",49,26,23,0,1
"CALR",43,19,24,0,1
"PDIA4",17,6,11,0,1
"PLAUR",38,21,17,0,1
"AQP11",10,6,4,0,1
"AQP12A",7,6,1,0,1
"GDPD4",3,2,1,0,1
"AQP7",6,3,3,0,1
"SCNN1G",15,6,9,0,1
"PLIN1",20,9,11,0,1
"EFNA1",32,21,11,0,1
"EPHA2",36,21,15,0,1
"ITGA8",42,26,16,0,1
"MYLK",27,12,15,0,1
"ARHGDIB",18,2,16,0,1
"CARD9",11,8,3,0,1
"RHOB",30,5,25,0,1
"ARHGEF1",15,8,7,0,1
"DDX51",21,18,3,0,1
"ARHGEF2",23,17,6,0,1
"LAMC2",52,12,40,0,1
"MRAS",20,9,11,0,1
"MON2",8,4,4,0,1
"P2RX7",15,9,6,0,1
"NPAS2",17,9,8,0,1
"PIGG",7,5,2,0,1
"AS3MT",3,2,1,0,1
"ASCL1",8,2,6,0,1
"REST",17,4,13,0,1
"CDT1",82,33,49,0,1
"HIST1H4J",67,19,48,0,1
"IPO4",32,11,21,0,1
"NAT8L",11,9,2,0,1
"CKS2",68,48,20,0,1
"RBBP8",49,41,8,0,1
"POSTN",12,11,1,0,1
"ASRGL1",8,5,3,0,1
"ATG101",13,7,6,0,1
"MAP1LC3C",9,6,3,0,1
"ATG3",15,4,11,0,1
"ULK1",21,10,11,0,1
"HPRT1",18,5,13,0,1
"BABAM1",9,5,4,0,1
"DCLRE1C",16,11,5,0,1
"DNA2",49,24,25,0,1
"ERCC5",28,9,19,0,1
"RAD52",50,27,23,0,1
"SUMO1",78,56,22,0,1
"TERT",38,17,21,0,1
"UBE2N",69,25,44,0,1
"XPC",24,4,20,0,1
"XRCC4",20,19,1,0,1
"TMEM30B",10,9,1,0,1
"ATP6V0C",25,13,12,0,1
"PLA2G6",25,12,13,0,1
"PRKG1",28,22,6,0,1
"PRKG2",24,8,16,0,1
"ATP5C1",67,45,22,0,1
"ATP5F1",66,48,18,0,1
"NCS1",11,7,4,0,1
"VDAC2",26,21,5,0,1
"VDAC3",23,22,1,0,1
"MT-CO2",57,39,18,0,1
"COA6",47,32,15,0,1
"COX8A",33,18,15,0,1
"UQCR10",68,36,32,0,1
"UQCR11",66,65,1,0,1
"NDUFA4",62,36,26,0,1
"CHCHD2",16,13,3,0,1
"SESN1",20,15,5,0,1
"HDAC6",39,15,24,0,1
"NCAPD2",57,32,25,0,1
"NDEL1",14,5,9,0,1
"PRIM1",66,39,27,0,1
"RASA1",68,15,53,0,1
"TACC3",48,23,25,0,1
"ERCC6L",33,18,15,0,1
"ORC1",75,54,21,0,1
"PPP1CA",78,38,40,0,1
"RAE1",60,44,16,0,1
"RCC2",5,2,3,0,1
"RENBP",5,4,1,0,1
"B4GALT2",32,11,21,0,1
"B3GNT3",25,9,16,0,1
"B3GNT4",20,5,15,0,1
"FMOD",17,11,6,0,1
"FUT1",17,4,13,0,1
"FUT2",16,12,4,0,1
"GCNT2",9,6,3,0,1
"PRELP",11,6,5,0,1
"NPHP3",7,3,4,0,1
"BAG2",12,8,4,0,1
"EPS8",17,4,13,0,1
"SYTL4",6,5,1,0,1
"MYD88",54,46,8,0,1
"CEBPD",12,10,2,0,1
"RORC",14,5,9,0,1
"IFT88",26,12,14,0,1
"OFD1",10,7,3,0,1
"WDR19",14,11,3,0,1
"SNAPIN",15,8,7,0,1
"SYK",97,62,35,0,1
"CASP2",18,10,8,0,1
"ITPR1",61,20,41,0,1
"MAPK10",49,29,20,0,1
"H3F3C",34,8,26,0,1
"HIST1H2AD",65,18,47,0,1
"HIST1H2BD",49,16,33,0,1
"HIST1H2BK",66,24,42,0,1
"VRK1",6,2,4,0,1
"BEGAIN",4,3,1,0,1
"CLCN1",8,2,6,0,1
"UST",13,10,3,0,1
"CD14",27,10,17,0,1
"CD79B",30,18,12,0,1
"GRAP2",38,20,18,0,1
"FGF10",14,5,9,0,1
"WNT3A",42,15,27,0,1
"BPIFA2",2,1,1,0,1
"PUS7",13,7,6,0,1
"BSND",4,2,2,0,1
"PABPC1",27,9,18,0,1
"ESCO2",58,23,35,0,1
"PMF1",9,5,4,0,1
"BUD31",25,17,8,0,1
"PNO1",39,9,30,0,1
"RPS26",48,24,24,0,1
"HSD3B7",7,2,5,0,1
"CFAP221",10,6,4,0,1
"C1GALT1C1",25,5,20,0,1
"C1orf101",21,14,7,0,1
"CACNA1F",28,19,9,0,1
"CFH",16,8,8,0,1
"CTSS",30,15,15,0,1
"CFHR1",6,4,2,0,1
"CFHR3",3,2,1,0,1
"STK24",13,9,4,0,1
"CCDC84",5,3,2,0,1
"HPGDS",43,15,28,0,1
"CACNA1S",23,12,11,0,1
"CALML5",8,6,2,0,1
"TRPC4",16,10,6,0,1
"CACYBP",9,5,4,0,1
"PTPN13",18,14,4,0,1
"SPTA1",10,8,2,0,1
"CALCR",8,4,4,0,1
"CD47",17,9,8,0,1
"PDIA6",16,12,4,0,1
"SFTPD",8,4,4,0,1
"F11R",23,11,12,0,1
"CAPG",4,1,3,0,1
"FLG",14,9,5,0,1
"CARKD",7,3,4,0,1
"SIN3B",18,15,3,0,1
"CASD1",2,1,1,0,1
"ST8SIA5",5,3,2,0,1
"CASP14",8,6,2,0,1
"DSP",19,14,5,0,1
"LIMK1",19,7,12,0,1
"GRB7",20,17,3,0,1
"IRAK1",40,28,12,0,1
"PTGES",9,5,4,0,1
"CSNK2B",18,15,3,0,1
"CFAP69",7,3,4,0,1
"RBM44",5,3,2,0,1
"RET",26,14,12,0,1
"ROS1",6,3,3,0,1
"CHRM1",39,15,24,0,1
"CX3CR1",36,17,19,0,1
"CXCR3",51,34,17,0,1
"CCR5",77,21,56,0,1
"CCL20",37,25,12,0,1
"SELE",20,11,9,0,1
"NOP10",24,17,7,0,1
"CCNO",11,2,9,0,1
"RCC1",17,10,7,0,1
"KAT2B",62,13,49,0,1
"DRC1",18,4,14,0,1
"PRPF39",21,13,8,0,1
"CD86",70,33,37,0,1
"RAN",51,47,4,0,1
"RPL28",43,37,6,0,1
"RPL3",59,34,25,0,1
"STIP1",24,16,8,0,1
"TUBA1B",24,15,9,0,1
"RUVBL1",73,26,47,0,1
"CD3D",43,13,30,0,1
"GAL",12,3,9,0,1
"PLXDC1",4,2,2,0,1
"ESPN",13,9,4,0,1
"IL2RG",49,31,18,0,1
"CD80",71,12,59,0,1
"HAVCR2",19,7,12,0,1
"HLA-DQA1",32,10,22,0,1
"TNFRSF8",17,3,14,0,1
"CTSD",25,4,21,0,1
"VANGL1",11,7,4,0,1
"SH2D1B",8,4,4,0,1
"PKN1",19,11,8,0,1
"UBE2E1",34,9,25,0,1
"CLDN3",9,6,3,0,1
"CLDN7",13,5,8,0,1
"CSE1L",15,4,11,0,1
"GDNF",22,19,3,0,1
"JUP",39,29,10,0,1
"PKP3",18,8,10,0,1
"NTRK2",42,14,28,0,1
"MYO3A",7,1,6,0,1
"EPS8L2",4,3,1,0,1
"POLR2G",29,16,13,0,1
"POLR2J",23,8,15,0,1
"PLD4",12,10,2,0,1
"CDSN",9,7,2,0,1
"LEF1",30,3,27,0,1
"MAPRE2",13,6,7,0,1
"MEST",4,1,3,0,1
"CNTRL",5,3,2,0,1
"CES1",5,3,2,0,1
"MARVELD2",11,6,5,0,1
"TMOD3",8,2,6,0,1
"GPX4",31,17,14,0,1
"COA4",10,4,6,0,1
"CHIT1",4,2,2,0,1
"MAP3K11",26,10,16,0,1
"CHRNA3",7,4,3,0,1
"CHRNA4",4,3,1,0,1
"CHRNA7",6,5,1,0,1
"DFNB31",11,6,5,0,1
"USP20",6,4,2,0,1
"HTR3A",7,4,3,0,1
"PAIP1",8,3,5,0,1
"NFASC",17,6,11,0,1
"SPTBN1",18,11,7,0,1
"STX16",16,11,5,0,1
"COLGALT2",11,4,7,0,1
"LUM",26,6,20,0,1
"COMMD1",16,6,10,0,1
"FJX1",6,5,1,0,1
"SF3B1",59,26,33,0,1
"COX17",28,4,24,0,1
"MT-CO1",50,26,24,0,1
"MT-ND5",43,29,14,0,1
"SLC11A2",15,10,5,0,1
"CTRB2",6,2,4,0,1
"CRB3",3,1,2,0,1
"UCN",6,2,4,0,1
"CRHR2",5,2,3,0,1
"GJA3",8,2,6,0,1
"CSAG1",3,2,1,0,1
"SPAG6",8,5,3,0,1
"MAGI2",11,4,7,0,1
"GBP1",22,11,11,0,1
"MAP2K3",38,22,16,0,1
"PCDH19",3,1,2,0,1
"TRPC3",25,16,9,0,1
"SLC39A1",16,8,8,0,1
"TFR2",10,7,3,0,1
"TRPV6",12,6,6,0,1
"LRAT",15,6,9,0,1
"SCEL",3,2,1,0,1
"PTGS1",22,8,14,0,1
"DACT2",3,1,2,0,1
"PCDH15",5,4,1,0,1
"KLHL21",8,6,2,0,1
"DDHD1",3,2,1,0,1
"S100A7",5,4,1,0,1
"PRPF3",26,15,11,0,1
"SRRM2",33,13,20,0,1
"TMEM259",2,1,1,0,1
"DLGAP2",13,9,4,0,1
"NLGN1",19,14,5,0,1
"SMARCA4",61,35,26,0,1
"SHH",31,16,15,0,1
"SNTB1",9,5,4,0,1
"DNAH5",17,3,14,0,1
"HAP1",15,7,8,0,1
"TPD52",7,4,3,0,1
"PIGM",17,10,7,0,1
"DPY30",24,7,17,0,1
"PKP4",12,8,4,0,1
"PARP9",13,5,8,0,1
"DYNC1I1",15,6,9,0,1
"TUBB",19,10,9,0,1
"E2F1",35,8,27,0,1
"EZH2",68,15,53,0,1
"LSM2",27,23,4,0,1
"EPHA3",24,9,15,0,1
"EFNA3",16,10,6,0,1
"EFNA4",17,15,2,0,1
"FGFR3",33,22,11,0,1
"FGF3",11,5,6,0,1
"KRT17",7,5,2,0,1
"PIK3C2B",23,11,12,0,1
"PLAU",21,14,7,0,1
"EI24",2,1,1,0,1
"IFIH1",48,9,39,0,1
"ENKUR",4,2,2,0,1
"PDIA3",23,5,18,0,1
"SMC1B",21,11,10,0,1
"GJB2",9,6,3,0,1
"TFAM",5,3,2,0,1
"GATA3",27,14,13,0,1
"GPAA1",12,8,4,0,1
"RUNX3",17,11,6,0,1
"RXRA",24,15,9,0,1
"FAHD1",5,4,1,0,1
"RASGEF1C",2,1,1,0,1
"HOOK1",2,1,1,0,1
"SOWAHB",3,2,1,0,1
"TMC1",14,6,8,0,1
"SNRPD1",61,20,41,0,1
"TMPRSS2",5,2,3,0,1
"SUSD1",4,2,2,0,1
"WDR72",3,2,1,0,1
"MTMR10",5,2,3,0,1
"FBXO2",5,4,1,0,1
"FCER1A",17,10,7,0,1
"FGF19",14,5,9,0,1
"NRP1",25,6,19,0,1
"NRP2",19,11,8,0,1
"FIGLA",3,2,1,0,1
"FLNC",20,7,13,0,1
"RGS7",20,11,9,0,1
"GATA6",11,3,8,0,1
"HNF4A",13,5,8,0,1
"FOXG1",4,2,2,0,1
"LHX2",5,2,3,0,1
"GATA4",27,10,17,0,1
"TEAD4",10,7,3,0,1
"PROX1",4,2,2,0,1
"FOXP4",3,1,2,0,1
"FREM1",5,4,1,0,1
"GABRA5",11,7,4,0,1
"MAP3K4",12,7,5,0,1
"GANC",6,2,4,0,1
"NLRP3",26,7,19,0,1
"PGD",12,3,9,0,1
"KLF4",15,9,6,0,1
"NKX2-5",17,4,13,0,1
"ZFPM1",10,5,5,0,1
"GFPT2",5,1,4,0,1
"GIMAP8",2,1,1,0,1
"GLI3",6,2,4,0,1
"TMEM144",3,2,1,0,1
"NTNG2",5,4,1,0,1
"SPTSSB",5,3,2,0,1
"UBE2G2",22,10,12,0,1
"LYPD1",2,1,1,0,1
"SELT",12,10,2,0,1
"IRF6",27,5,22,0,1
"P2RX6",13,12,1,0,1
"SLPI",4,2,2,0,1
"TAC1",17,3,14,0,1
"HCN4",7,2,5,0,1
"HSPB7",4,3,1,0,1
"MRPS23",47,22,25,0,1
"KLK2",5,2,3,0,1
"KLK3",5,2,3,0,1
"TRPV2",11,4,7,0,1
"IGF2BP1",8,1,7,0,1
"NIPA2",2,1,1,0,1
"RAB6B",10,2,8,0,1
"IL1RAP",13,8,5,0,1
"PTPRD",11,7,4,0,1
"IL1RAPL1",4,2,2,0,1
"INPP5E",15,8,7,0,1
"INSC",2,1,1,0,1
"PTPRF",9,6,3,0,1
"ISL2",3,2,1,0,1
"LRP8",20,4,16,0,1
"KBTBD12",5,3,2,0,1
"KCNAB1",16,13,3,0,1
"KCNAB3",13,6,7,0,1
"KCNS1",6,2,4,0,1
"KCTD1",4,3,1,0,1
"KLHL3",12,6,6,0,1
"TRMT12",5,1,4,0,1
"LMBR1L",2,1,1,0,1
"LGALS4",10,3,7,0,1
"LIN28B",3,1,2,0,1
"TRIM71",3,1,2,0,1
"PPP1R14C",4,3,1,0,1
"LRP2BP",3,2,1,0,1
"MAPK8IP2",13,9,4,0,1
"LRRN2",3,1,2,0,1
"RASAL3",4,2,2,0,1
"N6AMT1",16,1,15,0,1
"PLA2G15",21,2,19,0,1
"PIWIL2",11,4,7,0,1
"PIWIL4",13,2,11,0,1
"ROBO3",6,3,3,0,1
"NANP",5,2,3,0,1
"NEK9",21,2,19,0,1
"NKAIN1",3,1,2,0,1
"ORM1",4,1,3,0,1
"PLAGL1",3,2,1,0,1
"POLR3K",12,4,8,0,1
"PPP1R3C",7,1,6,0,1
"PRDM8",2,1,1,0,1
"PTN",5,1,4,0,1
"RAP2B",3,1,2,0,1
"RHBDF1",2,1,1,0,1
"YIPF3",5,4,1,0,1
"SCT",9,1,8,0,1
"SIX3",10,1,9,0,1
"SLC16A4",5,1,4,0,1
"STXBP4",4,3,1,0,1
"SLC30A1",11,5,6,0,1
"SLC7A8",3,1,2,0,1
"SLC51A",3,1,2,0,1
"TTPA",2,1,1,0,1
"STK19",2,1,1,0,1
"UNC80",4,2,2,0,1
"YIF1B",5,3,2,0,1
