"cause","effect"
"ACAT1","ACSS1"
"ACAT1","CS"
"ACAT1","DLAT"
"ACAT1","DLST"
"ACAT1","ETFA"
"ACAT1","FDFT1"
"ACAT1","HADH"
"ACAT1","HADHA"
"ACAT1","HADHB"
"ACAT1","HMGCR"
"ACAT1","HMGCS1"
"ACAT1","HSPA9"
"ACAT1","OXCT2"
"ACAT1","PAICS"
"ACAT1","PBDC1"
"ACAT1","SUCLG2"
"ACBD5","BCAT1"
"ACBD5","PEX12"
"ACBD5","SLC25A17"
"ACBD5","VAPB"
"ACE2","AGTR1"
"ACE2","MME"
"ACE2","SLC1A7"
"ACER1","SGMS1"
"ACHE","PRIMA1"
"ACKR3","CXCL12"
"ACKR3","EGFR"
"ACMSD","KMO"
"ACMSD","LRRC9"
"ACO2","ACAT1"
"ACO2","AGXT"
"ACO2","AGXT2"
"ACO2","ALDOA"
"ACO2","ATP5A1"
"ACO2","ATP5B"
"ACO2","ATP5H"
"ACO2","ATP5I"
"ACO2","CAT"
"ACO2","CKB"
"ACO2","CS"
"ACO2","CYC1"
"ACO2","CYCS"
"ACO2","DLAT"
"ACO2","DLST"
"ACO2","FH"
"ACO2","GLRX5"
"ACO2","GLYR1"
"ACO2","GOT2"
"ACO2","GPD1L"
"ACO2","GPI"
"ACO2","HIBADH"
"ACO2","HSPA9"
"ACO2","IDH2"
"ACO2","IDH3A"
"ACO2","ISCU"
"ACO2","LIAS"
"ACO2","LONP1"
"ACO2","MDH2"
"ACO2","MRPL16"
"ACO2","MYH7B"
"ACO2","NDUFS1"
"ACO2","NDUFS3"
"ACO2","NDUFV2"
"ACO2","OGDH"
"ACO2","OGDHL"
"ACO2","PDHA1"
"ACO2","PDHB"
"ACO2","PDHX"
"ACO2","PKM"
"ACO2","SDHA"
"ACO2","SDHD"
"ACO2","SLC25A12"
"ACO2","SLC25A4"
"ACO2","TOMM40"
"ACO2","TOMM7"
"ACO2","TOMM70A"
"ACO2","TPI1"
"ACO2","UQCRC2"
"ACO2","UQCRFS1"
"ACOT1","ACOT4"
"ACOT1","PFKM"
"ACOT1","SCD"
"ACOT11","RDH13"
"ACOT12","SUCLG2"
"ACOT2","ACOT1"
"ACOT2","ACOT4"
"ACOT2","CAT"
"ACOT2","CROT"
"ACOT2","GSTK1"
"ACOT2","HSD17B4"
"ACOT2","LONP2"
"ACOT2","MLYCD"
"ACOT2","NUDT19"
"ACOT2","NUDT7"
"ACOT2","PFKM"
"ACOT2","SCP2"
"ACOT4","GSTK1"
"ACOT4","HSD17B4"
"ACOT4","NUDT19"
"ACOT4","SCP2"
"ACOT8","CRAT"
"ACOT8","DAO"
"ACOT8","GSTK1"
"ACOT8","LONP2"
"ACOT8","NUDT19"
"ACOT8","NUDT7"
"ACSBG2","SLC27A3"
"ACSL3","ACSL1"
"ACSL3","ELOVL6"
"ACSL3","SCD"
"ACSS1","ACACB"
"ACSS1","ACSS3"
"ACSS1","ALDH3B1"
"ACSS1","AOX1"
"ACSS1","CS"
"ACSS1","DBT"
"ACSS1","HADHB"
"ACSS1","PCCB"
"ACSS1","SUCLG2"
"ACSS3","PPFIA2"
"ACTA1","ACTN2"
"ACTA1","ACTR2"
"ACTA1","ARPC4"
"ACTA1","CDC42"
"ACTA1","EZR"
"ACTA1","MYH8"
"ACTA1","MYO10"
"ACTA1","PAK4"
"ACTA1","TAGLN"
"ACTA1","TNNI2"
"ACTA1","TPM2"
"ACTB","ACTA1"
"ACTB","ACTBL2"
"ACTB","ACTG1"
"ACTB","ACTR2"
"ACTB","ARPC4"
"ACTB","CD44"
"ACTB","CDC42"
"ACTB","COPS7A"
"ACTB","CTGF"
"ACTB","CYFIP1"
"ACTB","DIAPH1"
"ACTB","GSN"
"ACTB","GTF2A1"
"ACTB","MBIP"
"ACTB","MMP9"
"ACTB","NF1"
"ACTB","PGK1"
"ACTB","PPIA"
"ACTB","RAD23A"
"ACTB","RAD23B"
"ACTB","RPLP0"
"ACTB","RUVBL2"
"ACTB","SQSTM1"
"ACTB","TMSB4X"
"ACTB","TRRAP"
"ACTB","WDR1"
"ACTB","XIAP"
"ACTB","YWHAZ"
"ACTG1","CYFIP1"
"ACTN2","GRIA3"
"ACTN2","GRIN2B"
"ACTN2","MYH3"
"ACTN2","NEB"
"ACTN4","ACTB"
"ACTN4","ACTG1"
"ACTN4","ANLN"
"ACTN4","CAPN1"
"ACTN4","CAPN12"
"ACTN4","COL17A1"
"ACTN4","CTNNB1"
"ACTN4","EGFR"
"ACTN4","EZR"
"ACTN4","INF2"
"ACTN4","IQGAP1"
"ACTN4","ITGA6"
"ACTN4","ITGB6"
"ACTN4","LDB3"
"ACTN4","LMO7"
"ACTN4","MAGI1"
"ACTN4","MYOZ2"
"ACTN4","NPHS1"
"ACTN4","NPHS2"
"ACTN4","PDLIM2"
"ACTN4","PIK3CA"
"ACTN4","PTK2"
"ACTN4","RAB5A"
"ACTN4","RAC1"
"ACTN4","SPTAN1"
"ACTR10","ACTB"
"ACTR10","ACTG1"
"ACTR10","BICD2"
"ACTR10","CAPZA2"
"ACTR10","DCTN4"
"ACTR10","DCTN5"
"ACTR10","DNAH12"
"ACTR10","DNAH2"
"ACTR10","DNAH3"
"ACTR10","DNAH5"
"ACTR10","DNAH6"
"ACTR10","DNAH7"
"ACTR10","DNAH8"
"ACTR10","DNAI1"
"ACTR10","DYNC1H1"
"ACTR10","DYNC1I1"
"ACTR10","FARSA"
"ACTR10","HSP90AA1"
"ACTR10","KIF11"
"ACTR10","RAB18"
"ACTR10","RAB3GAP2"
"ACTR2","ACTG1"
"ACTR2","ARPC4"
"ACTR2","CDC42"
"ACTR2","CYFIP1"
"ACTR2","CYFIP2"
"ACTR2","FMN1"
"ACTR3","ACTA1"
"ACTR3","ACTB"
"ACTR3","ACTG1"
"ACTR3","ACTR2"
"ACTR3","ARHGAP10"
"ACTR3","ARPC4"
"ACTR3","CAPZA2"
"ACTR3","CDC42"
"ACTR3","CYFIP1"
"ACTR3","CYFIP2"
"ACTR3","FCGR3A"
"ACTR3","NCKAP1"
"ACTR3","RAC1"
"ACTR3B","ACTR8"
"ACTR3B","ARPC1A"
"ACTR3B","RUVBL1"
"ACTR3C","ARPC1A"
"ACTR8","ACTB"
"ACTR8","COPS7A"
"ACTR8","CUL4B"
"ACTR8","MCRS1"
"ACTR8","RAD23A"
"ACTR8","RAD23B"
"ACTR8","TRRAP"
"ACVR1","ACVR1B"
"ACVR1","BMP8B"
"ACVR1","BMPR2"
"ACVR1","CUL1"
"ACVR1","FKBP1B"
"ACVR1","NEO1"
"ACVR1","RGMB"
"ACVR1","TGFBR1"
"ACVR1C","ACVR1"
"ADAL","GMPS"
"ADAM10","ADAM17"
"ADAM10","APH1A"
"ADAM10","APLP2"
"ADAM10","APP"
"ADAM10","BACE1"
"ADAM10","BCL2"
"ADAM10","C7"
"ADAM10","CD9"
"ADAM10","CDH1"
"ADAM10","CDH2"
"ADAM10","COL17A1"
"ADAM10","CTNNB1"
"ADAM10","DLG1"
"ADAM10","EFNA5"
"ADAM10","EGF"
"ADAM10","EGFR"
"ADAM10","EPHA3"
"ADAM10","FURIN"
"ADAM10","JUP"
"ADAM10","NCSTN"
"ADAM10","PSEN1"
"ADAM10","PTGFRN"
"ADAM10","TSPAN14"
"ADAM10","VDAC1"
"ADAM11","LGI4"
"ADAM17","AREG"
"ADAM17","BACE1"
"ADAM17","BTC"
"ADAM17","COL17A1"
"ADAM17","DLG1"
"ADAM17","FHL2"
"ADAM17","NRG1"
"ADAM17","NRG2"
"ADAM17","NRG3"
"ADAM17","TNF"
"ADAM2","CD9"
"ADAM2","CLGN"
"ADAM2","IZUMO1"
"ADAM2","ZP3"
"ADAM22","CNTN2"
"ADAM22","CNTNAP2"
"ADAM22","DLG2"
"ADAM22","LGI4"
"ADAM22","YWHAB"
"ADAM22","YWHAZ"
"ADAMTS1","ADAMTS15"
"ADAMTS1","ADAMTS5"
"ADAMTS1","ADAMTS6"
"ADAMTS1","ADAMTS9"
"ADAMTS1","ADAMTSL1"
"ADAMTS1","ADAMTSL2"
"ADAMTS1","ADAMTSL4"
"ADAMTS1","FBLN1"
"ADAMTS1","MMP19"
"ADAMTS1","SBSPON"
"ADAMTS1","SPON1"
"ADAMTS10","ADAMTS1"
"ADAMTS10","ADAMTS15"
"ADAMTS10","ADAMTS16"
"ADAMTS10","ADAMTS19"
"ADAMTS10","ADAMTS6"
"ADAMTS10","ADAMTS9"
"ADAMTS10","ADAMTSL1"
"ADAMTS10","ADAMTSL2"
"ADAMTS10","ADAMTSL4"
"ADAMTS10","FBN1"
"ADAMTS10","SBSPON"
"ADAMTS10","SPON1"
"ADAMTS10","THSD7A"
"ADAMTS10","THSD7B"
"ADAMTS15","ADAMTS6"
"ADAMTS15","ADAMTS9"
"ADAMTS15","ADAMTSL1"
"ADAMTS15","ADAMTSL2"
"ADAMTS15","ADAMTSL4"
"ADAMTS15","SPON1"
"ADAMTS16","ADAMTS1"
"ADAMTS16","ADAMTS15"
"ADAMTS16","ADAMTS19"
"ADAMTS16","ADAMTS6"
"ADAMTS16","ADAMTS9"
"ADAMTS16","ADAMTSL1"
"ADAMTS16","ADAMTSL2"
"ADAMTS16","SBSPON"
"ADAMTS16","SPON1"
"ADAMTS16","THSD7A"
"ADAMTS19","ADAMTS1"
"ADAMTS19","ADAMTS15"
"ADAMTS19","ADAMTS6"
"ADAMTS19","ADAMTS9"
"ADAMTS19","SBSPON"
"ADAMTS19","SPON1"
"ADAMTS2","ADAMTS1"
"ADAMTS2","ADAMTS10"
"ADAMTS2","ADAMTS15"
"ADAMTS2","ADAMTS6"
"ADAMTS2","ADAMTS9"
"ADAMTS2","ADAMTSL4"
"ADAMTS2","COL27A1"
"ADAMTS2","CRTAP"
"ADAMTS2","SPON1"
"ADAMTS2","THSD7A"
"ADAMTS5","ADAMTS6"
"ADAMTS5","COL2A1"
"ADAMTS5","SBSPON"
"ADAMTS5","THSD4"
"ADAMTS6","ADAMTS9"
"ADAMTS6","SPON1"
"ADAMTS6","THSD7A"
"ADAMTS8","ADAMTS1"
"ADAMTS8","ADAMTS10"
"ADAMTS8","ADAMTS15"
"ADAMTS8","ADAMTS16"
"ADAMTS8","ADAMTS19"
"ADAMTS8","ADAMTS6"
"ADAMTS8","ADAMTS9"
"ADAMTS8","ADAMTSL1"
"ADAMTS8","ADAMTSL2"
"ADAMTS8","SBSPON"
"ADAMTS8","SPON1"
"ADAMTS9","SPON1"
"ADAMTSL1","ADAMTS6"
"ADAMTSL1","ADAMTS9"
"ADAMTSL1","SPON1"
"ADAMTSL1","THSD7A"
"ADAMTSL2","ADAMTS6"
"ADAMTSL2","ADAMTS9"
"ADAMTSL2","ADAMTSL1"
"ADAMTSL2","ADAMTSL4"
"ADAMTSL2","SPON1"
"ADAMTSL4","ADAMTS6"
"ADAMTSL4","ADAMTS9"
"ADAMTSL4","SPON1"
"ADAMTSL4","THSD7A"
"ADARB2","AMPD1"
"ADARB2","AMPD3"
"ADAT1","DNAH8"
"ADAT1","KARS"
"ADAT2","ADAD2"
"ADAT2","ADAT1"
"ADAT2","TRMT5"
"ADCK2","COQ3"
"ADCY1","ADCY4"
"ADCY1","CAMK2A"
"ADCY1","CAMK2B"
"ADCY1","ENPP3"
"ADCY1","GNAS"
"ADCY1","PDE4C"
"ADCY1","PRKACA"
"ADCY1","PRKACB"
"ADCY1","PRKAR1A"
"ADCY1","PRKCD"
"ADCY10","PDE1A"
"ADCY2","ADRA2C"
"ADCY2","CAMK2A"
"ADCY2","CAMK2B"
"ADCY2","GNAS"
"ADCY2","PDE4C"
"ADCY2","PRKAR1A"
"ADCY2","PRKCD"
"ADCY4","ADCY2"
"ADCY4","GNAS"
"ADCY4","PDE1A"
"ADCY4","PDE4C"
"ADCY4","PDE5A"
"ADCY4","PRKAR1A"
"ADCY4","PRKCD"
"ADCY4","RAPGEF3"
"ADCY8","ADCY1"
"ADCY8","ADCY2"
"ADCY8","ADCY4"
"ADCY8","CAMK2A"
"ADCY8","GNAS"
"ADCY8","GNG4"
"ADCY8","GRIN2B"
"ADCY8","ORAI1"
"ADCY8","PDE4A"
"ADCY8","PDE4C"
"ADCY8","PRKCD"
"ADCY8","RAPGEF3"
"ADCYAP1","GIPR"
"ADH1B","ALDH3B1"
"ADH1B","AOX1"
"ADH1B","CYP27C1"
"ADH1B","CYP2E1"
"ADH1B","GSTA1"
"ADH1B","GSTA2"
"ADH1B","MAOB"
"ADH1B","UGT2B11"
"ADH5","ALDH3B1"
"ADH5","AOX1"
"ADH5","CYP27C1"
"ADH5","GSTA1"
"ADH5","GSTA2"
"ADH5","LDHB"
"ADH5","MAOB"
"ADH5","MDH1"
"ADH5","PNPLA4"
"ADH5","UPP1"
"ADH5","UPP2"
"ADH6","ALDH3B1"
"ADH6","CYP2E1"
"ADH6","GSTA2"
"ADH6","UGT2B11"
"ADIPOR1","ADIPOR2"
"ADK","ADH5"
"ADK","ADORA1"
"ADK","ADSS"
"ADK","AHCYL2"
"ADK","AK4"
"ADK","AK5"
"ADK","AMPD3"
"ADK","APRT"
"ADK","ENPP3"
"ADK","ENTPD8"
"ADK","FAH"
"ADK","LDHB"
"ADK","MDH1"
"ADK","NT5M"
"ADK","PDE1A"
"ADK","PDE4C"
"ADK","SLC29A1"
"ADK","UPP1"
"ADK","UPP2"
"ADNP2","TXNL4A"
"ADORA1","NPY"
"ADRA1A","ARHGEF12"
"ADRA1A","NOS1"
"ADRA1D","ADRA1A"
"ADRA1D","TBXA2R"
"ADRA2A","ADCY4"
"ADRA2A","PRKCD"
"ADRA2A","SFTPB"
"ADRA2C","SFTPB"
"ADRB1","ARRB2"
"ADRB1","GNAS"
"ADRB2","ADRB1"
"ADRB2","AKAP1"
"ADRB2","AKAP12"
"ADRB2","ARRB2"
"ADRB2","BSG"
"ADRB2","CXCL12"
"ADRB2","F2"
"ADRB2","GNAS"
"ADRB2","P2RY2"
"ADRB2","PRKACB"
"ADRB2","RAPGEF3"
"ADRB2","UBQLN2"
"ADSS","AMPD1"
"ADSS","AMPD3"
"ADSS","APRT"
"ADSS","ASRGL1"
"ADSS","ASS1"
"ADSS","ENTPD8"
"ADSS","GMPS"
"ADSS","PAICS"
"ADTRP","TFPI"
"AEBP2","COMMD3-BMI1"
"AEBP2","PCGF5"
"AEBP2","PHC3"
"AES","CTNNB1"
"AES","NUP98"
"AES","TLE1"
"AFF4","CTR9"
"AFF4","EAF1"
"AFF4","MLLT3"
"AFF4","NCBP1"
"AFF4","RTF1"
"AFF4","TCEA1"
"AFG3L2","CLPX"
"AFG3L2","CYC1"
"AFG3L2","DNM1L"
"AFG3L2","HSPA9"
"AFG3L2","LONP1"
"AFG3L2","LONP2"
"AFG3L2","MICU3"
"AFG3L2","NDUFA13"
"AFG3L2","NDUFS1"
"AFG3L2","NDUFS8"
"AFG3L2","TIMMDC1"
"AFMID","DDC"
"AFMID","IDO1"
"AFMID","IDO2"
"AFMID","KMO"
"AFMID","MDH1"
"AFMID","ME3"
"AFP","KRT8"
"AFP","SERPINA1"
"AFTPH","AP1G1"
"AFTPH","AP3S2"
"AFTPH","AP5B1"
"AFTPH","BAIAP2L2"
"AFTPH","CLTC"
"AFTPH","KCNQ5"
"AFTPH","PANK1"
"AFTPH","SGIP1"
"AGER","DIAPH1"
"AGER","LTB4R"
"AGL","CYC1"
"AGL","GAA"
"AGL","GBE1"
"AGL","GYG1"
"AGL","GYS1"
"AGL","NHLRC1"
"AGL","PGM1"
"AGMAT","AOC1"
"AGMO","DGKB"
"AGPAT4","AGPAT9"
"AGPAT4","DGKB"
"AGPAT4","DGKH"
"AGPAT4","FITM2"
"AGPAT4","PPAP2C"
"AGPAT5","CDS1"
"AGPAT5","CDS2"
"AGPAT5","GPD2"
"AGPAT5","LPPR4"
"AGR3","AGR2"
"AGT","ACE2"
"AGT","AGTR1"
"AGT","ATP6AP2"
"AGT","BDKRB2"
"AGT","CXCL12"
"AGT","DNM1"
"AGT","EZR"
"AGT","GNAS"
"AGT","LPAR1"
"AGT","LPAR3"
"AGT","LPAR6"
"AGT","MME"
"AGXT","ALAS1"
"AGXT","FGA"
"AGXT","GATM"
"AGXT","GLDC"
"AGXT","GSTK1"
"AGXT","HACL1"
"AGXT","HAO2"
"AGXT","HOGA1"
"AGXT","KIF1A"
"AGXT","NUDT19"
"AGXT","PIPOX"
"AGXT","SARDH"
"AGXT","SCP2"
"AGXT","SDSL"
"AGXT","SHMT1"
"AGXT2","ABAT"
"AGXT2","ACADS"
"AGXT2","ACSS1"
"AGXT2","ACSS3"
"AGXT2","AGMAT"
"AGXT2","AGXT"
"AGXT2","ALAS1"
"AGXT2","ALAS2"
"AGXT2","AOX1"
"AGXT2","BCAT1"
"AGXT2","BCAT2"
"AGXT2","DBT"
"AGXT2","FH"
"AGXT2","GATM"
"AGXT2","GLDC"
"AGXT2","GOT2"
"AGXT2","HAO2"
"AGXT2","HIBADH"
"AGXT2","HOGA1"
"AGXT2","LDHB"
"AGXT2","PIPOX"
"AGXT2","SARDH"
"AGXT2","SDS"
"AGXT2","SDSL"
"AGXT2","SHMT1"
"AGXT2","SLC5A12"
"AGXT2","UPB1"
"AHNAK","MARK2"
"AHR","CAV1"
"AHR","CTNNB1"
"AHR","CUL4B"
"AHR","EP300"
"AHR","ESR1"
"AHR","HSP90AA1"
"AHR","NFE2L2"
"AHR","RSF1"
"AHSA1","CLPB"
"AHSA1","HSP90AA1"
"AHSA1","HSPA4"
"AHSA1","HSPA4L"
"AHSA1","PPID"
"AHSA1","UNC45A"
"AHSP","ALAS2"
"AHSP","CA1"
"AHSP","HBA1"
"AHSP","HBB"
"AHSP","HBD"
"AHSP","HBG2"
"AIFM1","BCL2"
"AIFM1","CYCS"
"AIFM1","ENDOG"
"AIFM1","TSFM"
"AIFM1","TUFM"
"AIFM1","XIAP"
"AIMP1","EARS2"
"AIMP1","LARS2"
"AIMP1","TARS"
"AIMP1","TWF1"
"AIMP2","AARS"
"AIMP2","AIMP1"
"AIMP2","DARS"
"AIMP2","EPRS"
"AIMP2","GAR1"
"AIMP2","HSPA4"
"AIMP2","KARS"
"AIMP2","LARS"
"AIMP2","LARS2"
"AIMP2","MARS2"
"AIMP2","PARK2"
"AIMP2","QARS"
"AIRE","DEAF1"
"AIRE","HIST1H3G"
"AIRE","NUDT10"
"AK4","AMPD1"
"AK4","AMPD3"
"AK5","AMPD3"
"AK5","APRT"
"AK5","CPNE6"
"AK5","NME2"
"AK5","NTPCR"
"AKAP12","FHL2"
"AKAP12","NNMT"
"AKAP13","AKAP1"
"AKAP13","AKAP2"
"AKAP13","PRKACB"
"AKAP13","YWHAB"
"AKAP2","AKAP1"
"AKAP6","AKAP1"
"AKAP6","AKAP13"
"AKAP6","AKAP9"
"AKAP6","FKBP1B"
"AKAP6","RAPGEF4"
"AKAP9","AKAP1"
"AKAP9","CAMK2A"
"AKAP9","GOLGA2"
"AKAP9","MAPRE1"
"AKAP9","PRKACB"
"AKR1B1","AKR1C3"
"AKR1B1","DHFRL1"
"AKR1B1","GLO1"
"AKR1B1","TH"
"AKR1B10","AKR1C3"
"AKR1B10","CYP2E1"
"AKR1B10","DHFRL1"
"AKR1B10","GK"
"AKR1B10","PAH"
"AKR1B10","TH"
"AKR1C3","CYP2E1"
"AKR1C3","HSD17B6"
"AKR1C3","HSD3B2"
"AKR1C3","SRD5A2"
"AKT1","MLST8"
"AKT1","PIAS2"
"AKT1","PLCG2"
"AKTIP","AKT1"
"AKTIP","FAM160A1"
"ALAS2","CA1"
"ALAS2","GLDC"
"ALAS2","HBB"
"ALAS2","HBD"
"ALAS2","HBG2"
"ALAS2","SARDH"
"ALAS2","SLC25A37"
"ALB","ACTG1"
"ALB","AGER"
"ALB","AGT"
"ALB","AKT1"
"ALB","APOM"
"ALB","B2M"
"ALB","C4A"
"ALB","C4B"
"ALB","CASP3"
"ALB","CAV1"
"ALB","CD19"
"ALB","CD44"
"ALB","CTNNB1"
"ALB","CUBN"
"ALB","CYCS"
"ALB","DNTT"
"ALB","DPP4"
"ALB","ELANE"
"ALB","F2"
"ALB","F3"
"ALB","FGA"
"ALB","FGB"
"ALB","FGG"
"ALB","GFAP"
"ALB","IGF2"
"ALB","ITIH2"
"ALB","KRT19"
"ALB","LAMP1"
"ALB","MMP9"
"ALB","NPHS1"
"ALB","OCLN"
"ALB","PLG"
"ALB","POMC"
"ALB","RBFOX3"
"ALB","RBP4"
"ALB","SAA1"
"ALB","SERPINA1"
"ALB","SERPINA6"
"ALB","SERPINC1"
"ALB","TF"
"ALB","TFRC"
"ALB","UMOD"
"ALCAM","CD44"
"ALCAM","CD9"
"ALDH4A1","GATM"
"ALDH4A1","GGT1"
"ALDH4A1","GGT5"
"ALDH4A1","GGT6"
"ALDH4A1","GLDC"
"ALDH4A1","PRODH"
"ALDH5A1","ABAT"
"ALDH5A1","IDH2"
"ALDH5A1","MDH1"
"ALDH5A1","MDH2"
"ALDH5A1","OGDHL"
"ALDH5A1","PCK1"
"ALDH8A1","ACMSD"
"ALDH8A1","AGXT"
"ALDH8A1","HBS1L"
"ALDOA","ACTG1"
"ALDOA","CKMT2"
"ALDOA","DERA"
"ALDOA","GPI"
"ALDOB","ALDOA"
"ALDOB","BPGM"
"ALDOB","DERA"
"ALDOB","G6PD"
"ALDOB","GPI"
"ALDOB","LDHB"
"ALG1","ALG12"
"ALG1","ALG2"
"ALG1","ALG8"
"ALG1","DOLK"
"ALG1","DPM1"
"ALG10","ALG10B"
"ALG10","ALG11"
"ALG10","ALG12"
"ALG10","ALG8"
"ALG10","RPN1"
"ALG10","STT3A"
"ALG10","STT3B"
"ALG10B","ALG11"
"ALG10B","ALG12"
"ALG10B","STT3A"
"ALG12","ALG11"
"ALG12","DPM1"
"ALG12","STT3A"
"ALG2","ALG11"
"ALG8","ALG10B"
"ALG8","ALG11"
"ALG8","ALG12"
"ALG8","DPM1"
"ALG8","GANAB"
"ALG8","STT3A"
"ALKBH3","ASCC3"
"ALKBH7","ALKBH4"
"ALOX12B","CYP2B6"
"ALOX12B","CYP2C8"
"ALOX12B","CYP2E1"
"ALOX12B","CYP2J2"
"ALOX12B","CYP4A22"
"ALOX12B","PNPLA1"
"ALOX12B","PTGS1"
"ALPL","COL4A6"
"ALPL","SEC11C"
"ALPL","SLC30A6"
"AMBP","AFP"
"AMBP","AGT"
"AMBP","ALB"
"AMBP","ALDOA"
"AMBP","APOM"
"AMBP","F2"
"AMBP","FGA"
"AMBP","FGB"
"AMBP","FGG"
"AMBP","ITIH1"
"AMBP","ITIH2"
"AMBP","ITIH4"
"AMBP","PLG"
"AMBP","PRSS3"
