"cause","effect"
"ANGPT2","TIE1"
"ANGPT2","VEGFA"
"ANGPT2","VEGFA"
"ANGPTL2","TEK"
"ANGPTL2","TEK"
"ANK2","RYR2"
"ANK2","RYR2"
"ANK2","SCN4A"
"ANK2","SCN4A"
"ANKFY1","DENND4C"
"ANKFY1","DENND4C"
"ANKK1","PDZD7"
"ANKK1","PDZD7"
"ANKRD1","CSRP3"
"ANKRD1","CSRP3"
"ANLN","ARHGAP11A"
"ANLN","ARHGAP11A"
"ANLN","ASPM"
"ANLN","ASPM"
"ANLN","BUB1"
"ANLN","BUB1"
"ANLN","BUB1B"
"ANLN","BUB1B"
"ANLN","CCNA2"
"ANLN","CCNA2"
"ANLN","CDCA5"
"ANLN","CDCA5"
"ANLN","CDCA8"
"ANLN","CDCA8"
"ANLN","CDK1"
"ANLN","CDK1"
"ANLN","CDKN3"
"ANLN","CDKN3"
"ANLN","CENPF"
"ANLN","CENPF"
"ANLN","CENPK"
"ANLN","CENPK"
"ANLN","CEP55"
"ANLN","CEP55"
"ANLN","CIT"
"ANLN","CIT"
"ANLN","CKAP2L"
"ANLN","CKAP2L"
"ANLN","DEPDC1"
"ANLN","DEPDC1"
"ANLN","DIAPH3"
"ANLN","DIAPH3"
"ANLN","DTL"
"ANLN","DTL"
"ANLN","ECT2"
"ANLN","ECT2"
"ANLN","EXO1"
"ANLN","EXO1"
"ANLN","FAM83D"
"ANLN","FAM83D"
"ANLN","HJURP"
"ANLN","HJURP"
"ANLN","HMMR"
"ANLN","HMMR"
"ANLN","INCENP"
"ANLN","INCENP"
"ANLN","KIF14"
"ANLN","KIF14"
"ANLN","KIF15"
"ANLN","KIF15"
"ANLN","KIF20A"
"ANLN","KIF20A"
"ANLN","KIF4A"
"ANLN","KIF4A"
"ANLN","KPNA2"
"ANLN","KPNA2"
"ANLN","MAD2L1"
"ANLN","MAD2L1"
"ANLN","MELK"
"ANLN","MELK"
"ANLN","MKI67"
"ANLN","MKI67"
"ANLN","NEK2"
"ANLN","NEK2"
"ANLN","NUF2"
"ANLN","NUF2"
"ANLN","NUSAP1"
"ANLN","NUSAP1"
"ANLN","PLK1"
"ANLN","PLK1"
"ANLN","PLK4"
"ANLN","PLK4"
"ANLN","PRC1"
"ANLN","PRC1"
"ANLN","RACGAP1"
"ANLN","RACGAP1"
"ANLN","SHCBP1"
"ANLN","SHCBP1"
"ANLN","SMC2"
"ANLN","SMC2"
"ANLN","SPAG5"
"ANLN","SPAG5"
"ANLN","TOP2A"
"ANLN","TOP2A"
"ANLN","TPX2"
"ANLN","TPX2"
"ANLN","TTK"
"ANLN","TTK"
"ANLN","TYMS"
"ANLN","TYMS"
"ANLN","ZWILCH"
"ANLN","ZWILCH"
"ANPEP","ACE2"
"ANPEP","ACE2"
"ANPEP","CD34"
"ANPEP","CD34"
"ANPEP","ENG"
"ANPEP","ENG"
"ANPEP","FCGR1A"
"ANPEP","FCGR1A"
"ANPEP","GGT6"
"ANPEP","GGT6"
"AOC2","ALDH3A1"
"AOC2","ALDH3A1"
"AOC2","AOC3"
"AOC2","AOC3"
"AOC3","CD28"
"AOC3","CD28"
"AP1G2","AP1S1"
"AP1G2","AP1S1"
"AP1M2","AP1G2"
"AP1M2","AP1G2"
"AP1M2","AP1S3"
"AP1M2","AP1S3"
"AP1S1","NCALD"
"AP1S1","NCALD"
"AP2S1","AP1S1"
"AP2S1","AP1S1"
"AP2S1","EPN1"
"AP2S1","EPN1"
"AP2S1","FCHO2"
"AP2S1","FCHO2"
"AP2S1","ITSN2"
"AP2S1","ITSN2"
"AP4E1","LYSMD2"
"AP4E1","LYSMD2"
"AP4E1","PIK3C2A"
"AP4E1","PIK3C2A"
"APBA1","CNTNAP4"
"APBA1","CNTNAP4"
"APBA1","DLG2"
"APBA1","DLG2"
"APBA1","GRIN2B"
"APBA1","GRIN2B"
"APBA1","SLC18A2"
"APBA1","SLC18A2"
"APBA1","SYN2"
"APBA1","SYN2"
"APEX1","FEN1"
"APEX1","FEN1"
"APEX1","ILF2"
"APEX1","ILF2"
"APEX1","LIG1"
"APEX1","LIG1"
"APEX1","TDP1"
"APEX1","TDP1"
"APH1A","EPHB6"
"APH1A","EPHB6"
"APITD1","FANCG"
"APITD1","FANCG"
"APITD1","ITGB3BP"
"APITD1","ITGB3BP"
"APITD1","RPA2"
"APITD1","RPA2"
"APITD1","STRA13"
"APITD1","STRA13"
"APITD1","UBE2T"
"APITD1","UBE2T"
"APLN","APELA"
"APLN","APELA"
"APLNR","APELA"
"APLNR","APELA"
"APOB","ABCG8"
"APOB","ABCG8"
"APOB","AFP"
"APOB","AFP"
"APOB","AMBP"
"APOB","AMBP"
"APOB","FABP1"
"APOB","FABP1"
"APOB","FGA"
"APOB","FGA"
"APOB","FGB"
"APOB","FGB"
"APOB","FGG"
"APOB","FGG"
"APOB","GPC3"
"APOB","GPC3"
"APOB","ITIH3"
"APOB","ITIH3"
"APOB","MTTP"
"APOB","MTTP"
"APOB","PLG"
"APOB","PLG"
"APOBEC2","UNC45B"
"APOBEC2","UNC45B"
"APOBEC3B","APOBEC3A"
"APOBEC3B","APOBEC3A"
"APOBEC3B","APOBEC3C"
"APOBEC3B","APOBEC3C"
"APOBEC3C","APOBEC3A"
"APOBEC3C","APOBEC3A"
"APOC1","APOC2"
"APOC1","APOC2"
"APOE","APOC1"
"APOE","APOC1"
"APOE","TOMM40"
"APOE","TOMM40"
"APOO","PDK3"
"APOO","PDK3"
"AQP7","PLIN1"
"AQP7","PLIN1"
"AR","ERG"
"AR","ERG"
"AR","HRAS"
"AR","HRAS"
"AR","PIK3R1"
"AR","PIK3R1"
"AR","TMPRSS2"
"AR","TMPRSS2"
"ARF4","KDELR3"
"ARF4","KDELR3"
"ARGLU1","SNRNP70"
"ARGLU1","SNRNP70"
"ARHGAP1","NDEL1"
"ARHGAP1","NDEL1"
"ARHGAP11A","ASPM"
"ARHGAP11A","ASPM"
"ARHGAP11A","CDCA8"
"ARHGAP11A","CDCA8"
"ARHGAP11A","CDK1"
"ARHGAP11A","CDK1"
"ARHGAP11A","CENPF"
"ARHGAP11A","CENPF"
"ARHGAP11A","CEP55"
"ARHGAP11A","CEP55"
"ARHGAP11A","CKAP2"
"ARHGAP11A","CKAP2"
"ARHGAP11A","DEPDC1"
"ARHGAP11A","DEPDC1"
"ARHGAP11A","ECT2"
"ARHGAP11A","ECT2"
"ARHGAP11A","HJURP"
"ARHGAP11A","HJURP"
"ARHGAP11A","KIF14"
"ARHGAP11A","KIF14"
"ARHGAP11A","KIF20A"
"ARHGAP11A","KIF20A"
"ARHGAP11A","KIF2C"
"ARHGAP11A","KIF2C"
"ARHGAP11A","KIF4A"
"ARHGAP11A","KIF4A"
"ARHGAP11A","KIFC1"
"ARHGAP11A","KIFC1"
"ARHGAP11A","MKI67"
"ARHGAP11A","MKI67"
"ARHGAP11A","NCAPG2"
"ARHGAP11A","NCAPG2"
"ARHGAP11A","NEK2"
"ARHGAP11A","NEK2"
"ARHGAP11A","NUSAP1"
"ARHGAP11A","NUSAP1"
"ARHGAP11A","PRC1"
"ARHGAP11A","PRC1"
"ARHGAP11A","RACGAP1"
"ARHGAP11A","RACGAP1"
"ARHGAP11A","TOP2A"
"ARHGAP11A","TOP2A"
"ARHGAP11A","TTK"
"ARHGAP11A","TTK"
"ARHGAP21","CCDC85A"
"ARHGAP21","CCDC85A"
"ARHGAP31","MYLK"
"ARHGAP31","MYLK"
"ARHGEF17","PLXDC1"
"ARHGEF17","PLXDC1"
"ARHGEF6","LAMA2"
"ARHGEF6","LAMA2"
"ARHGEF6","LAMB2"
"ARHGEF6","LAMB2"
"ARHGEF6","NRAS"
"ARHGEF6","NRAS"
"ARHGEF6","OPHN1"
"ARHGEF6","OPHN1"
"ARHGEF6","RAPSN"
"ARHGEF6","RAPSN"
"ARID4A","BRMS1"
"ARID4A","BRMS1"
"ARID4A","CHD3"
"ARID4A","CHD3"
"ARID4A","SIN3B"
"ARID4A","SIN3B"
"ARL11","P2RX7"
"ARL11","P2RX7"
"ARL5B","KIF1A"
"ARL5B","KIF1A"
"ARMC3","CCDC96"
"ARMC3","CCDC96"
"ARMC3","IQUB"
"ARMC3","IQUB"
"ARMC3","MORN5"
"ARMC3","MORN5"
"ASAP2","HRAS"
"ASAP2","HRAS"
"ASAP2","PPAP2B"
"ASAP2","PPAP2B"
"ASF1A","HIST1H4J"
"ASF1A","HIST1H4J"
"ASF1A","MMS22L"
"ASF1A","MMS22L"
"ASF1B","AURKB"
"ASF1B","AURKB"
"ASF1B","BIRC5"
"ASF1B","BIRC5"
"ASF1B","CDC20"
"ASF1B","CDC20"
"ASF1B","CDC45"
"ASF1B","CDC45"
"ASF1B","CDK1"
"ASF1B","CDK1"
"ASF1B","CENPA"
"ASF1B","CENPA"
"ASF1B","FEN1"
"ASF1B","FEN1"
"ASF1B","H2AFZ"
"ASF1B","H2AFZ"
"ASF1B","HIST4H4"
"ASF1B","HIST4H4"
"ASF1B","KIAA0101"
"ASF1B","KIAA0101"
"ASF1B","KIF2C"
"ASF1B","KIF2C"
"ASF1B","MELK"
"ASF1B","MELK"
"ASF1B","PCNA"
"ASF1B","PCNA"
"ASF1B","PTTG1"
"ASF1B","PTTG1"
"ASF1B","RAD54L"
"ASF1B","RAD54L"
"ASF1B","RRM1"
"ASF1B","RRM1"
"ASF1B","SKA1"
"ASF1B","SKA1"
"ASF1B","TK1"
"ASF1B","TK1"
"ASH1L","KMT2A"
"ASH1L","KMT2A"
"ASPA","GADL1"
"ASPA","GADL1"
"ASPHD1","SEZ6L2"
"ASPHD1","SEZ6L2"
"ASPM","ARHGAP11B"
"ASPM","ARHGAP11B"
"ASPM","CCNF"
"ASPM","CCNF"
"ASPM","CDC20"
"ASPM","CDC20"
"ASPM","CDCA8"
"ASPM","CDCA8"
"ASPM","CDK1"
"ASPM","CDK1"
"ASPM","CENPK"
"ASPM","CENPK"
"ASPM","CENPN"
"ASPM","CENPN"
"ASPM","CEP55"
"ASPM","CEP55"
"ASPM","CHEK1"
"ASPM","CHEK1"
"ASPM","CIT"
"ASPM","CIT"
"ASPM","CKAP2"
"ASPM","CKAP2"
"ASPM","DEPDC1"
"ASPM","DEPDC1"
"ASPM","ECT2"
"ASPM","ECT2"
"ASPM","FAM83D"
"ASPM","FAM83D"
"ASPM","GTSE1"
"ASPM","GTSE1"
"ASPM","HELLS"
"ASPM","HELLS"
"ASPM","HJURP"
"ASPM","HJURP"
"ASPM","HMMR"
"ASPM","HMMR"
"ASPM","KIF18B"
"ASPM","KIF18B"
"ASPM","KIF20A"
"ASPM","KIF20A"
"ASPM","KIF20B"
"ASPM","KIF20B"
"ASPM","KIF2C"
"ASPM","KIF2C"
"ASPM","KIF4A"
"ASPM","KIF4A"
"ASPM","KIFC1"
"ASPM","KIFC1"
"ASPM","KPNA2"
"ASPM","KPNA2"
"ASPM","MCM10"
"ASPM","MCM10"
"ASPM","MKI67"
"ASPM","MKI67"
"ASPM","NCAPG2"
"ASPM","NCAPG2"
"ASPM","NUSAP1"
"ASPM","NUSAP1"
"ASPM","PRC1"
"ASPM","PRC1"
"ASPM","RACGAP1"
"ASPM","RACGAP1"
"ASPM","RAD54L"
"ASPM","RAD54L"
"ASPM","STIL"
"ASPM","STIL"
"ASPM","TOP2A"
"ASPM","TOP2A"
"ASPM","TTK"
"ASPM","TTK"
"ASPM","UHRF1"
"ASPM","UHRF1"
"ASPM","WDR62"
"ASPM","WDR62"
"ASPN","SFRP4"
"ASPN","SFRP4"
"ATAD2","ASPM"
"ATAD2","ASPM"
"ATAD2","BUB1"
"ATAD2","BUB1"
"ATAD2","CCNE2"
"ATAD2","CCNE2"
"ATAD2","CDK1"
"ATAD2","CDK1"
"ATAD2","CEP55"
"ATAD2","CEP55"
"ATAD2","DSCC1"
"ATAD2","DSCC1"
"ATAD2","DTL"
"ATAD2","DTL"
"ATAD2","HMMR"
"ATAD2","HMMR"
"ATAD2","KIF15"
"ATAD2","KIF15"
"ATAD2","MCM10"
"ATAD2","MCM10"
"ATAD2","MELK"
"ATAD2","MELK"
"ATAD2","PRC1"
"ATAD2","PRC1"
"ATAD2","RRM2"
"ATAD2","RRM2"
"ATAD2","SMC4"
"ATAD2","SMC4"
"ATAD2","TOP2A"
"ATAD2","TOP2A"
"ATAD2","TTK"
"ATAD2","TTK"
"ATAD5","BLM"
"ATAD5","BLM"
"ATAD5","DNA2"
"ATAD5","DNA2"
"ATAD5","EXO1"
"ATAD5","EXO1"
"ATAD5","RAD52"
"ATAD5","RAD52"
"ATAD5","REV3L"
"ATAD5","REV3L"
"ATAD5","RFC3"
"ATAD5","RFC3"
"ATAD5","SMC5"
"ATAD5","SMC5"
"ATAD5","TIMELESS"
"ATAD5","TIMELESS"
"ATAD5","TOP1"
"ATAD5","TOP1"
"ATG2B","GSKIP"
"ATG2B","GSKIP"
"ATIC","ADSL"
"ATIC","ADSL"
"ATL1","SPAST"
"ATL1","SPAST"
"ATM","BLM"
"ATM","BLM"
"ATM","BRCA2"
"ATM","BRCA2"
"ATM","CHEK1"
"ATM","CHEK1"
"ATM","DNA2"
"ATM","DNA2"
"ATM","FANCD2"
"ATM","FANCD2"
"ATM","GEN1"
"ATM","GEN1"
"ATM","HIST2H2AC"
"ATM","HIST2H2AC"
"ATM","HRAS"
"ATM","HRAS"
"ATM","MUS81"
"ATM","MUS81"
"ATM","PTGDR"
"ATM","PTGDR"
"ATM","RFC3"
"ATM","RFC3"
"ATM","SMC5"
"ATM","SMC5"
"ATM","TIMELESS"
"ATM","TIMELESS"
"ATM","TOP1"
"ATM","TOP1"
"ATM","TOP2A"
"ATM","TOP2A"
"ATM","TRAF6"
"ATM","TRAF6"
"ATM","XPC"
"ATM","XPC"
"ATM","XRCC2"
"ATM","XRCC2"
"ATOX1","SCO2"
"ATOX1","SCO2"
"ATP10B","TMEM30B"
"ATP10B","TMEM30B"
"ATP10D","TMEM30B"
"ATP10D","TMEM30B"
"ATP11A","TMEM30B"
"ATP11A","TMEM30B"
"ATP12A","ATP6V0E2"
"ATP12A","ATP6V0E2"
"ATP12A","ATP6V1B1"
"ATP12A","ATP6V1B1"
"ATP1A3","PRRT2"
"ATP1A3","PRRT2"
"ATP1B2","FXYD1"
"ATP1B2","FXYD1"
"ATP1B2","FXYD6"
"ATP1B2","FXYD6"
"ATP1B4","FXYD1"
"ATP1B4","FXYD1"
"ATP2A1","ACTN3"
"ATP2A1","ACTN3"
"ATP2A1","CACNA1S"
"ATP2A1","CACNA1S"
"ATP2A1","MYOZ1"
"ATP2A1","MYOZ1"
"ATP2A1","RYR1"
"ATP2A1","RYR1"
"ATP2A1","RYR2"
"ATP2A1","RYR2"
"ATP2A1","RYR3"
"ATP2A1","RYR3"
"ATP2A1","SLN"
"ATP2A1","SLN"
"ATP2A1","SRL"
"ATP2A1","SRL"
"ATP2A1","TNNC2"
"ATP2A1","TNNC2"
"ATP2A1","TNNI2"
"ATP2A1","TNNI2"
"ATP2B2","CDH23"
"ATP2B2","CDH23"
"ATP2B4","NOS1"
"ATP2B4","NOS1"
"ATP5A1","HSPA8"
"ATP5A1","HSPA8"
"ATP5B","ATP5A1"
"ATP5B","ATP5A1"
"ATP5B","ATP5C1"
"ATP5B","ATP5C1"
"ATP5B","ATP5F1"
"ATP5B","ATP5F1"
"ATP5B","ATP5G1"
"ATP5B","ATP5G1"
"ATP5B","ATP5G3"
"ATP5B","ATP5G3"
"ATP5B","ATP5O"
"ATP5B","ATP5O"
"ATP5B","HSP90AB1"
"ATP5B","HSP90AB1"
"ATP5B","HSPD1"
"ATP5B","HSPD1"
"ATP5B","MDH1"
"ATP5B","MDH1"
"ATP5B","MDH2"
"ATP5B","MDH2"
"ATP5B","PPARGC1B"
"ATP5B","PPARGC1B"
"ATP5B","RPLP0"
"ATP5B","RPLP0"
"ATP5B","SLC25A5"
"ATP5B","SLC25A5"
"ATP5B","VDAC1"
"ATP5B","VDAC1"
"ATP5C1","ATP5F1"
"ATP5C1","ATP5F1"
"ATP5C1","ATP5G1"
"ATP5C1","ATP5G1"
"ATP5C1","ATP5J"
"ATP5C1","ATP5J"
"ATP5C1","MDH1"
"ATP5C1","MDH1"
"ATP5C1","NDUFA8"
"ATP5C1","NDUFA8"
"ATP5C1","PPA1"
"ATP5C1","PPA1"
"ATP5C1","USMG5"
"ATP5C1","USMG5"
"ATP5E","ATP5H"
"ATP5E","ATP5H"
"ATP5E","ATP5I"
"ATP5E","ATP5I"
"ATP5E","ATP5J"
"ATP5E","ATP5J"
"ATP5E","ATP5J2"
"ATP5E","ATP5J2"
"ATP5E","ATP5L"
"ATP5E","ATP5L"
"ATP5E","ATP6V1F"
"ATP5E","ATP6V1F"
"ATP5E","ATPIF1"
"ATP5E","ATPIF1"
"ATP5E","C14orf2"
"ATP5E","C14orf2"
"ATP5E","COX5A"
"ATP5E","COX5A"
"ATP5E","COX5B"
"ATP5E","COX5B"
"ATP5E","COX6B1"
"ATP5E","COX6B1"
"ATP5E","COX7A2"
"ATP5E","COX7A2"
"ATP5E","NDUFA1"
"ATP5E","NDUFA1"
"ATP5E","NDUFA2"
"ATP5E","NDUFA2"
"ATP5E","NDUFA3"
"ATP5E","NDUFA3"
"ATP5E","NDUFB2"
"ATP5E","NDUFB2"
"ATP5E","NDUFB9"
"ATP5E","NDUFB9"
"ATP5E","NDUFS5"
"ATP5E","NDUFS5"
"ATP5E","NDUFS6"
"ATP5E","NDUFS6"
"ATP5E","NDUFV2"
"ATP5E","NDUFV2"
"ATP5E","RPS29"
"ATP5E","RPS29"
"ATP5E","UQCR10"
"ATP5E","UQCR10"
"ATP5E","UQCRQ"
"ATP5E","UQCRQ"
"ATP5E","USMG5"
"ATP5E","USMG5"
"ATP5F1","ATP5G1"
"ATP5F1","ATP5G1"
"ATP5F1","ATP5J"
"ATP5F1","ATP5J"
"ATP5F1","C14orf2"
"ATP5F1","C14orf2"
"ATP5F1","COX7A2"
"ATP5F1","COX7A2"
"ATP5F1","MDH1"
"ATP5F1","MDH1"
"ATP5F1","NDUFA8"
"ATP5F1","NDUFA8"
"ATP5F1","NDUFAB1"
"ATP5F1","NDUFAB1"
"ATP5F1","PPA1"
"ATP5F1","PPA1"
"ATP5G1","C14orf2"
"ATP5G1","C14orf2"
"ATP5G1","TOMM40"
"ATP5G1","TOMM40"
"ATP5G3","ATP5C1"
"ATP5G3","ATP5C1"
"ATP5G3","ATP5F1"
"ATP5G3","ATP5F1"
"ATP5G3","ATP5L"
"ATP5G3","ATP5L"
"ATP5G3","ATP5O"
"ATP5G3","ATP5O"
"ATP5G3","C14orf2"
"ATP5G3","C14orf2"
"ATP5G3","COX5A"
"ATP5G3","COX5A"
"ATP5G3","MDH1"
"ATP5G3","MDH1"
"ATP5H","ATP5F1"
"ATP5H","ATP5F1"
"ATP5H","ATP5G1"
"ATP5H","ATP5G1"
"ATP5H","ATP5I"
"ATP5H","ATP5I"
"ATP5H","ATP6V0B"
"ATP5H","ATP6V0B"
"ATP5H","ATPIF1"
"ATP5H","ATPIF1"
"ATP5H","C14orf2"
"ATP5H","C14orf2"
"ATP5H","COA6"
"ATP5H","COA6"
"ATP5H","COX5A"
"ATP5H","COX5A"
"ATP5H","COX7A2"
"ATP5H","COX7A2"
"ATP5H","CYC1"
"ATP5H","CYC1"
"ATP5H","NDUFA1"
"ATP5H","NDUFA1"
"ATP5H","NDUFA13"
"ATP5H","NDUFA13"
"ATP5H","NDUFA8"
"ATP5H","NDUFA8"
"ATP5H","NDUFAB1"
"ATP5H","NDUFAB1"
"ATP5H","NDUFS5"
"ATP5H","NDUFS5"
"ATP5H","NDUFS8"
"ATP5H","NDUFS8"
"ATP5H","NDUFV2"
"ATP5H","NDUFV2"
"ATP5H","SLC25A19"
"ATP5H","SLC25A19"
"ATP5H","UQCR10"
"ATP5H","UQCR10"
"ATP5H","UQCRQ"
"ATP5H","UQCRQ"
"ATP5H","USMG5"
